438,1572,5998,542,19,45240.9900,0.0000,859578.81000000,2026-08-12 20:04:36.265865,POINT (-153.85 88.59),"{""payment_method"":""crypto"",""terms"":""net_45"",""po_number"":""PO-2026-0438"",""processed"":false,""discount_code"":null}",completed,2026-08-12 20:04:36.265865,9999-12-31 23:59:59.999999
439,500,2063,196,45,54234.9900,0.0000,2440574.55000000,2026-08-12 20:04:36.269946,POINT (-124.17 47.95),"{""payment_method"":""sepa"",""terms"":""net_30"",""po_number"":""PO-2026-0439"",""processed"":true,""discount_code"":null}",refunded,2026-08-12 20:04:36.269946,9999-12-31 23:59:59.999999
440,1594,8729,111,5,77143.9900,0.1500,327861.95750000,2026-08-12 20:04:36.274028,POINT (-160.63 -73.44),"{""payment_method"":""wire_transfer"",""terms"":""net_60"",""po_number"":""PO-2026-0440"",""processed"":true,""discount_code"":""SAVE15""}",refunded,2026-08-12 20:04:36.274028,9999-12-31 23:59:59.999999
441,3411,5819,192,9,33356.9900,0.0000,300212.91000000,2026-08-12 20:04:36.278100,POINT (135.28 -17.71),"{""payment_method"":""ach"",""terms"":""net_45"",""po_number"":""PO-2026-0441"",""processed"":true,""discount_code"":null}",pending,2026-08-12 20:04:36.278100,9999-12-31 23:59:59.999999
442,3488,7660,988,15,48341.9900,0.0000,725129.85000000,2026-08-12 20:04:36.282172,POINT (-165.98 72.36),"{""payment_method"":""ach"",""terms"":""net_30"",""po_number"":""PO-2026-0442"",""processed"":false,""discount_code"":null}",pending,2026-08-12 20:04:36.282172,9999-12-31 23:59:59.999999
443,1994,8926,213,40,20851.9900,0.0000,834079.60000000,2026-08-12 20:04:36.286253,POINT (-178.04 -20.6),"{""payment_method"":""ach"",""terms"":""net_30"",""po_number"":""PO-2026-0443"",""processed"":true,""discount_code"":null}",disputed,2026-08-12 20:04:36.286253,9999-12-31 23:59:59.999999
444,1737,5001,82,45,13929.9900,0.0000,626849.55000000,2026-08-12 20:04:36.290334,POINT (-144.7 31.87),"{""payment_method"":""ach"",""terms"":""immediate"",""po_number"":""PO-2026-0444"",""processed"":true,""discount_code"":null}",pending,2026-08-12 20:04:36.290334,9999-12-31 23:59:59.999999
445,2531,4462,819,32,97908.9900,0.1500,2663124.52800000,2026-08-12 20:04:36.294407,POINT (-160.29 -59.88),"{""payment_method"":""sepa"",""terms"":""net_60"",""po_number"":""PO-2026-0445"",""processed"":true,""discount_code"":""SAVE15""}",completed,2026-08-12 20:04:36.294407,9999-12-31 23:59:59.999999
446,1040,8495,476,47,5369.9900,0.0000,252389.53000000,2026-08-12 20:04:36.298479,POINT (129.58 41),"{""payment_method"":""crypto"",""terms"":""net_60"",""po_number"":""PO-2026-0446"",""processed"":false,""discount_code"":null}",completed,2026-08-12 20:04:36.298479,9999-12-31 23:59:59.999999
447,493,9002,152,17,53452.9900,0.0000,908700.83000000,2026-08-12 20:04:36.302564,POINT (-85.79 -80.41),"{""payment_method"":""ach"",""terms"":""net_30"",""po_number"":""PO-2026-0447"",""processed"":false,""discount_code"":null}",completed,2026-08-12 20:04:36.302564,9999-12-31 23:59:59.999999
448,3335,2416,952,23,27065.9900,0.1500,529140.10450000,2026-08-12 20:04:36.306636,POINT (-52.19 -14.29),"{""payment_method"":""sepa"",""terms"":""net_45"",""po_number"":""PO-2026-0448"",""processed"":false,""discount_code"":""SAVE15""}",pending,2026-08-12 20:04:36.306636,9999-12-31 23:59:59.999999
449,3728,9257,63,23,40084.9900,0.0000,921954.77000000,2026-08-12 20:04:36.310720,POINT (-79.64 50.29),"{""payment_method"":""crypto"",""terms"":""net_45"",""po_number"":""PO-2026-0449"",""processed"":true,""discount_code"":null}",refunded,2026-08-12 20:04:36.310720,9999-12-31 23:59:59.999999
450,3007,5402,489,11,90984.9900,0.0000,1000834.89000000,2026-08-12 20:04:36.314792,POINT (-136.55 7.94),"{""payment_method"":""ach"",""terms"":""immediate"",""po_number"":""PO-2026-0450"",""processed"":true,""discount_code"":null}",disputed,2026-08-12 20:04:36.314792,9999-12-31 23:59:59.999999
451,4126,6353,891,34,36810.9900,0.0000,1251573.66000000,2026-08-12 20:04:36.318872,POINT (167.84 6.33),"{""payment_method"":""ach"",""terms"":""net_30"",""po_number"":""PO-2026-0451"",""processed"":true,""discount_code"":null}",completed,2026-08-12 20:04:36.318872,9999-12-31 23:59:59.999999
452,3739,2884,194,2,3007.9900,0.0000,6015.98000000,2026-08-12 20:04:36.322943,POINT (-105.93 -0.84),"{""payment_method"":""sepa"",""terms"":""immediate"",""po_number"":""PO-2026-0452"",""processed"":false,""discount_code"":null}",disputed,2026-08-12 20:04:36.322943,9999-12-31 23:59:59.999999
453,1822,6266,327,36,3827.9900,0.1500,117136.49400000,2026-08-12 20:04:36.327032,POINT (154.58 -30.34),"{""payment_method"":""wire_transfer"",""terms"":""net_30"",""po_number"":""PO-2026-0453"",""processed"":false,""discount_code"":""SAVE15""}",refunded,2026-08-12 20:04:36.327032,9999-12-31 23:59:59.999999
454,502,3549,695,3,76034.9900,0.0000,228104.97000000,2026-08-12 20:04:36.331113,POINT (-138.5 76.04),"{""payment_method"":""ach"",""terms"":""net_30"",""po_number"":""PO-2026-0454"",""processed"":false,""discount_code"":null}",refunded,2026-08-12 20:04:36.331113,9999-12-31 23:59:59.999999
455,4572,9522,119,37,16814.9900,0.0000,622154.63000000,2026-08-12 20:04:36.335194,POINT (-125.41 37.47),"{""payment_method"":""crypto"",""terms"":""net_60"",""po_number"":""PO-2026-0455"",""processed"":false,""discount_code"":null}",disputed,2026-08-12 20:04:36.335194,9999-12-31 23:59:59.999999
456,4996,9165,93,46,96200.9900,0.1500,3761458.70900000,2026-08-12 20:04:36.339276,POINT (165.61 14.63),"{""payment_method"":""wire_transfer"",""terms"":""net_60"",""po_number"":""PO-2026-0456"",""processed"":false,""discount_code"":""SAVE15""}",disputed,2026-08-12 20:04:36.339276,9999-12-31 23:59:59.999999
457,2776,3343,404,45,29212.9900,0.0000,1314584.55000000,2026-08-12 20:04:36.343357,POINT (-135.59 1.86),"{""payment_method"":""wire_transfer"",""terms"":""net_45"",""po_number"":""PO-2026-0457"",""processed"":true,""discount_code"":null}",refunded,2026-08-12 20:04:36.343357,9999-12-31 23:59:59.999999
458,3991,4526,166,9,97089.9900,0.0000,873809.91000000,2026-08-12 20:04:36.347439,POINT (-145.91 -27.91),"{""payment_method"":""ach"",""terms"":""net_60"",""po_number"":""PO-2026-0458"",""processed"":true,""discount_code"":null}",completed,2026-08-12 20:04:36.347439,9999-12-31 23:59:59.999999
459,2844,6632,91,13,31092.9900,0.0000,404208.87000000,2026-08-12 20:04:36.351519,POINT (-172.85 -2.27),"{""payment_method"":""ach"",""terms"":""net_60"",""po_number"":""PO-2026-0459"",""processed"":true,""discount_code"":null}",pending,2026-08-12 20:04:36.351519,9999-12-31 23:59:59.999999
460,1138,4726,605,25,50204.9900,0.0000,1255124.75000000,2026-08-12 20:04:36.355605,POINT (-165.69 -72.77),"{""payment_method"":""crypto"",""terms"":""net_30"",""po_number"":""PO-2026-0460"",""processed"":true,""discount_code"":null}",refunded,2026-08-12 20:04:36.355605,9999-12-31 23:59:59.999999
461,3248,3992,946,42,98777.9900,0.0000,4148675.58000000,2026-08-12 20:04:36.359690,POINT (-43.11 19.23),"{""payment_method"":""wire_transfer"",""terms"":""net_60"",""po_number"":""PO-2026-0461"",""processed"":true,""discount_code"":null}",pending,2026-08-12 20:04:36.359690,9999-12-31 23:59:59.999999
462,1591,5279,825,5,7586.9900,0.1500,32244.70750000,2026-08-12 20:04:36.363772,POINT (87.17 -44.03),"{""payment_method"":""ach"",""terms"":""immediate"",""po_number"":""PO-2026-0462"",""processed"":true,""discount_code"":""SAVE15""}",disputed,2026-08-12 20:04:36.363772,9999-12-31 23:59:59.999999
463,3075,2068,721,49,98796.9900,0.0000,4841052.51000000,2026-08-12 20:04:36.367853,POINT (-54 86.41),"{""payment_method"":""sepa"",""terms"":""net_45"",""po_number"":""PO-2026-0463"",""processed"":true,""discount_code"":null}",refunded,2026-08-12 20:04:36.367853,9999-12-31 23:59:59.999999
464,1352,6923,568,42,53364.9900,0.0000,2241329.58000000,2026-08-12 20:04:36.371935,POINT (43.83 -78.18),"{""payment_method"":""ach"",""terms"":""net_30"",""po_number"":""PO-2026-0464"",""processed"":true,""discount_code"":null}",refunded,2026-08-12 20:04:36.371935,9999-12-31 23:59:59.999999
465,650,2362,354,15,12327.9900,0.0000,184919.85000000,2026-08-12 20:04:36.376017,POINT (26.73 40.34),"{""payment_method"":""crypto"",""terms"":""net_30"",""po_number"":""PO-2026-0465"",""processed"":false,""discount_code"":null}",pending,2026-08-12 20:04:36.376017,9999-12-31 23:59:59.999999
466,4344,5398,514,34,93230.9900,0.0000,3169853.66000000,2026-08-12 20:04:36.380099,POINT (34.02 40.3),"{""payment_method"":""crypto"",""terms"":""net_60"",""po_number"":""PO-2026-0466"",""processed"":true,""discount_code"":null}",completed,2026-08-12 20:04:36.380099,9999-12-31 23:59:59.999999
467,4471,8333,946,27,98777.9900,0.0000,2667005.73000000,2026-08-12 20:04:36.384180,POINT (-28.69 15.03),"{""payment_method"":""credit_card"",""terms"":""net_60"",""po_number"":""PO-2026-0467"",""processed"":true,""discount_code"":null}",pending,2026-08-12 20:04:36.384180,9999-12-31 23:59:59.999999
468,1852,6932,290,31,90199.9900,0.0000,2796199.69000000,2026-08-12 20:04:36.388262,POINT (-93.99 -1.93),"{""payment_method"":""ach"",""terms"":""net_60"",""po_number"":""PO-2026-0468"",""processed"":false,""discount_code"":null}",completed,2026-08-12 20:04:36.388262,9999-12-31 23:59:59.999999
469,3237,9292,400,19,44472.9900,0.0000,844986.81000000,2026-08-12 20:04:36.392343,POINT (15.09 42.12),"{""payment_method"":""crypto"",""terms"":""net_30"",""po_number"":""PO-2026-0469"",""processed"":false,""discount_code"":null}",completed,2026-08-12 20:04:36.392343,9999-12-31 23:59:59.999999
470,715,2629,905,37,5659.9900,0.0000,209419.63000000,2026-08-12 20:04:36.396431,POINT (139.63 -3.69),"{""payment_method"":""wire_transfer"",""terms"":""immediate"",""po_number"":""PO-2026-0470"",""processed"":false,""discount_code"":null}",pending,2026-08-12 20:04:36.396431,9999-12-31 23:59:59.999999
471,4333,5723,892,32,58828.9900,0.0000,1882527.68000000,2026-08-12 20:04:36.400515,POINT (118.96 -23.9),"{""payment_method"":""ach"",""terms"":""net_60"",""po_number"":""PO-2026-0471"",""processed"":true,""discount_code"":null}",completed,2026-08-12 20:04:36.400515,9999-12-31 23:59:59.999999
472,4905,3330,903,45,37138.9900,0.0000,1671254.55000000,2026-08-12 20:04:36.404601,POINT (78.99 -57.35),"{""payment_method"":""wire_transfer"",""terms"":""immediate"",""po_number"":""PO-2026-0472"",""processed"":false,""discount_code"":null}",refunded,2026-08-12 20:04:36.404601,9999-12-31 23:59:59.999999
473,3102,4887,506,30,60660.9900,0.0000,1819829.70000000,2026-08-12 20:04:36.408680,POINT (53.24 -81.15),"{""payment_method"":""credit_card"",""terms"":""net_30"",""po_number"":""PO-2026-0473"",""processed"":true,""discount_code"":null}",refunded,2026-08-12 20:04:36.408680,9999-12-31 23:59:59.999999
474,4504,9085,168,44,83080.9900,0.0000,3655563.56000000,2026-08-12 20:04:36.412757,POINT (-85.65 62.43),"{""payment_method"":""sepa"",""terms"":""net_30"",""po_number"":""PO-2026-0474"",""processed"":true,""discount_code"":null}",disputed,2026-08-12 20:04:36.412757,9999-12-31 23:59:59.999999
475,1790,4932,83,41,82348.9900,0.0000,3376308.59000000,2026-08-12 20:04:36.416836,POINT (-105.82 50.38),"{""payment_method"":""credit_card"",""terms"":""net_45"",""po_number"":""PO-2026-0475"",""processed"":false,""discount_code"":null}",disputed,2026-08-12 20:04:36.416836,9999-12-31 23:59:59.999999
476,1932,3958,175,22,63182.9900,0.0000,1390025.78000000,2026-08-12 20:04:36.420924,POINT (158.6 40.43),"{""payment_method"":""sepa"",""terms"":""net_30"",""po_number"":""PO-2026-0476"",""processed"":true,""discount_code"":null}",disputed,2026-08-12 20:04:36.420924,9999-12-31 23:59:59.999999
477,3802,7197,390,14,20334.9900,0.0000,284689.86000000,2026-08-12 20:04:36.425013,POINT (102.73 11.8),"{""payment_method"":""credit_card"",""terms"":""net_45"",""po_number"":""PO-2026-0477"",""processed"":false,""discount_code"":null}",pending,2026-08-12 20:04:36.425013,9999-12-31 23:59:59.999999
478,4773,8290,756,18,36518.9900,0.0000,657341.82000000,2026-08-12 20:04:36.429100,POINT (50.71 -62.53),"{""payment_method"":""credit_card"",""terms"":""net_30"",""po_number"":""PO-2026-0478"",""processed"":false,""discount_code"":null}",disputed,2026-08-12 20:04:36.429100,9999-12-31 23:59:59.999999
479,1593,3325,535,44,63728.9900,0.0000,2804075.56000000,2026-08-12 20:04:36.433188,POINT (-151.8 71.95),"{""payment_method"":""sepa"",""terms"":""net_60"",""po_number"":""PO-2026-0479"",""processed"":false,""discount_code"":null}",disputed,2026-08-12 20:04:36.433188,9999-12-31 23:59:59.999999
480,4332,6761,223,11,30078.9900,0.0000,330868.89000000,2026-08-12 20:04:36.437277,POINT (-2.23 51.59),"{""payment_method"":""wire_transfer"",""terms"":""net_60"",""po_number"":""PO-2026-0480"",""processed"":true,""discount_code"":null}",disputed,2026-08-12 20:04:36.437277,9999-12-31 23:59:59.999999
481,2448,3303,311,49,92784.9900,0.0000,4546464.51000000,2026-08-12 20:04:36.441366,POINT (-65.44 5.09),"{""payment_method"":""sepa"",""terms"":""net_45"",""po_number"":""PO-2026-0481"",""processed"":true,""discount_code"":null}",disputed,2026-08-12 20:04:36.441366,9999-12-31 23:59:59.999999
482,2619,3262,182,4,80479.9900,0.0000,321919.96000000,2026-08-12 20:04:36.445452,POINT (13 37.02),"{""payment_method"":""sepa"",""terms"":""net_30"",""po_number"":""PO-2026-0482"",""processed"":true,""discount_code"":null}",pending,2026-08-12 20:04:36.445452,9999-12-31 23:59:59.999999
483,2686,4442,445,32,64474.9900,0.0000,2063199.68000000,2026-08-12 20:04:36.449537,POINT (-164.27 -36.39),"{""payment_method"":""sepa"",""terms"":""net_60"",""po_number"":""PO-2026-0483"",""processed"":true,""discount_code"":null}",completed,2026-08-12 20:04:36.449537,9999-12-31 23:59:59.999999
484,4419,6711,875,23,53079.9900,0.0000,1220839.77000000,2026-08-12 20:04:36.453621,POINT (66.2 44.1),"{""payment_method"":""ach"",""terms"":""net_60"",""po_number"":""PO-2026-0484"",""processed"":false,""discount_code"":null}",completed,2026-08-12 20:04:36.453621,9999-12-31 23:59:59.999999
485,4380,1171,134,15,5011.9900,0.0000,75179.85000000,2026-08-12 20:04:36.457705,POINT (-44.37 61.57),"{""payment_method"":""ach"",""terms"":""net_45"",""po_number"":""PO-2026-0485"",""processed"":false,""discount_code"":null}",pending,2026-08-12 20:04:36.457705,9999-12-31 23:59:59.999999
486,4097,2104,47,23,79863.9900,0.0000,1836871.77000000,2026-08-12 20:04:36.461786,POINT (-69.21 39.91),"{""payment_method"":""wire_transfer"",""terms"":""net_60"",""po_number"":""PO-2026-0486"",""processed"":false,""discount_code"":null}",pending,2026-08-12 20:04:36.461786,9999-12-31 23:59:59.999999
487,2948,3194,956,16,81955.9900,0.0000,1311295.84000000,2026-08-12 20:04:36.465864,POINT (6.62 72.43),"{""payment_method"":""sepa"",""terms"":""net_30"",""po_number"":""PO-2026-0487"",""processed"":false,""discount_code"":null}",disputed,2026-08-12 20:04:36.465864,9999-12-31 23:59:59.999999
488,1823,7655,941,20,3181.9900,0.0000,63639.80000000,2026-08-12 20:04:36.469945,POINT (141.19 -30.59),"{""payment_method"":""credit_card"",""terms"":""net_60"",""po_number"":""PO-2026-0488"",""processed"":false,""discount_code"":null}",pending,2026-08-12 20:04:36.469945,9999-12-31 23:59:59.999999
489,4790,2538,392,39,23039.9900,0.0000,898559.61000000,2026-08-12 20:04:36.474026,POINT (-149.26 -16.46),"{""payment_method"":""wire_transfer"",""terms"":""net_30"",""po_number"":""PO-2026-0489"",""processed"":true,""discount_code"":null}",refunded,2026-08-12 20:04:36.474026,9999-12-31 23:59:59.999999
490,2252,5842,356,18,89755.9900,0.0000,1615607.82000000,2026-08-12 20:04:36.478108,POINT (9.88 -11.58),"{""payment_method"":""crypto"",""terms"":""immediate"",""po_number"":""PO-2026-0490"",""processed"":false,""discount_code"":null}",refunded,2026-08-12 20:04:36.478108,9999-12-31 23:59:59.999999
491,1409,5857,75,15,83862.9900,0.0000,1257944.85000000,2026-08-12 20:04:36.482189,POINT (172.46 -63.19),"{""payment_method"":""wire_transfer"",""terms"":""net_30"",""po_number"":""PO-2026-0491"",""processed"":true,""discount_code"":null}",completed,2026-08-12 20:04:36.482189,9999-12-31 23:59:59.999999
492,766,3459,434,16,17194.9900,0.0000,275119.84000000,2026-08-12 20:04:36.486270,POINT (2.73 -51.72),"{""payment_method"":""ach"",""terms"":""immediate"",""po_number"":""PO-2026-0492"",""processed"":false,""discount_code"":null}",refunded,2026-08-12 20:04:36.486270,9999-12-31 23:59:59.999999
493,925,1103,123,19,29350.9900,0.0000,557668.81000000,2026-08-12 20:04:36.490351,POINT (-104.59 -38.36),"{""payment_method"":""wire_transfer"",""terms"":""net_45"",""po_number"":""PO-2026-0493"",""processed"":false,""discount_code"":null}",pending,2026-08-12 20:04:36.490351,9999-12-31 23:59:59.999999
494,3436,8975,276,41,2299.9900,0.0000,94299.59000000,2026-08-12 20:04:36.494435,POINT (107.97 54.37),"{""payment_method"":""crypto"",""terms"":""net_30"",""po_number"":""PO-2026-0494"",""processed"":false,""discount_code"":null}",refunded,2026-08-12 20:04:36.494435,9999-12-31 23:59:59.999999
495,2421,1026,69,23,70883.9900,0.0000,1630331.77000000,2026-08-12 20:04:36.498519,POINT (-30.94 71.42),"{""payment_method"":""wire_transfer"",""terms"":""net_30"",""po_number"":""PO-2026-0495"",""processed"":false,""discount_code"":null}",completed,2026-08-12 20:04:36.498519,9999-12-31 23:59:59.999999
496,2334,6465,20,30,6162.9900,0.0000,184889.70000000,2026-08-12 20:04:36.502604,POINT (-3.42 -36.5),"{""payment_method"":""credit_card"",""terms"":""net_30"",""po_number"":""PO-2026-0496"",""processed"":true,""discount_code"":null}",refunded,2026-08-12 20:04:36.502604,9999-12-31 23:59:59.999999
497,2040,3609,522,36,8685.9900,0.0000,312695.64000000,2026-08-12 20:04:36.506689,POINT (24.44 60.66),"{""payment_method"":""ach"",""terms"":""net_30"",""po_number"":""PO-2026-0497"",""processed"":true,""discount_code"":null}",completed,2026-08-12 20:04:36.506689,9999-12-31 23:59:59.999999
498,2692,3308,673,14,95019.9900,0.0000,1330279.86000000,2026-08-12 20:04:36.510772,POINT (-54.5 -55.86),"{""payment_method"":""crypto"",""terms"":""immediate"",""po_number"":""PO-2026-0498"",""processed"":false,""discount_code"":null}",disputed,2026-08-12 20:04:36.510772,9999-12-31 23:59:59.999999
499,4072,8001,923,5,75404.9900,0.0000,377024.95000000,2026-08-12 20:04:36.514856,POINT (-179.46 1.29),"{""payment_method"":""sepa"",""terms"":""immediate"",""po_number"":""PO-2026-0499"",""processed"":true,""discount_code"":null}",refunded,2026-08-12 20:04:36.514856,9999-12-31 23:59:59.999999
500,3840,1380,563,4,57096.9900,0.0000,228387.96000000,2026-08-12 20:04:36.518935,POINT (-34.4 68.54),"{""payment_method"":""sepa"",""terms"":""immediate"",""po_number"":""PO-2026-0500"",""processed"":true,""discount_code"":null}",refunded,2026-08-12 20:04:36.518935,9999-12-31 23:59:59.999999
501,2528,4899,134,4,5011.9900,0.0000,20047.96000000,2026-08-12 20:04:36.523021,POINT (-132.64 61.88),"{""payment_method"":""crypto"",""terms"":""net_60"",""po_number"":""PO-2026-0501"",""processed"":true,""discount_code"":null}",completed,2026-08-12 20:04:36.523021,9999-12-31 23:59:59.999999
502,2282,2955,298,4,81016.9900,0.1500,275457.76600000,2026-08-12 20:04:36.527106,POINT (-58.26 8.83),"{""payment_method"":""sepa"",""terms"":""immediate"",""po_number"":""PO-2026-0502"",""processed"":true,""discount_code"":""SAVE15""}",pending,2026-08-12 20:04:36.527106,9999-12-31 23:59:59.999999
503,170,3867,790,35,37467.9900,0.0000,1311379.65000000,2026-08-12 20:04:36.531185,POINT (20.99 34.81),"{""payment_method"":""wire_transfer"",""terms"":""net_45"",""po_number"":""PO-2026-0503"",""processed"":false,""discount_code"":null}",pending,2026-08-12 20:04:36.531185,9999-12-31 23:59:59.999999
504,503,8447,994,27,64323.9900,0.0000,1736747.73000000,2026-08-12 20:04:36.535257,POINT (-133.01 -75.25),"{""payment_method"":""credit_card"",""terms"":""immediate"",""po_number"":""PO-2026-0504"",""processed"":true,""discount_code"":null}",completed,2026-08-12 20:04:36.535257,9999-12-31 23:59:59.999999
505,3066,7221,982,18,32445.9900,0.0000,584027.82000000,2026-08-12 20:04:36.539329,POINT (33.61 74.95),"{""payment_method"":""sepa"",""terms"":""net_60"",""po_number"":""PO-2026-0505"",""processed"":true,""discount_code"":null}",completed,2026-08-12 20:04:36.539329,9999-12-31 23:59:59.999999
506,3323,8747,225,6,68110.9900,0.1500,347366.04900000,2026-08-12 20:04:36.543407,POINT (91.88 66.44),"{""payment_method"":""wire_transfer"",""terms"":""net_45"",""po_number"":""PO-2026-0506"",""processed"":false,""discount_code"":""SAVE15""}",pending,2026-08-12 20:04:36.543407,9999-12-31 23:59:59.999999
507,1464,7937,90,22,38415.9900,0.0000,845151.78000000,2026-08-12 20:04:36.547493,POINT (-151.89 -2.32),"{""payment_method"":""crypto"",""terms"":""immediate"",""po_number"":""PO-2026-0507"",""processed"":true,""discount_code"":null}",refunded,2026-08-12 20:04:36.547493,9999-12-31 23:59:59.999999
508,1337,5222,977,40,71496.9900,0.0000,2859879.60000000,2026-08-12 20:04:36.551584,POINT (-166.28 -0.79),"{""payment_method"":""wire_transfer"",""terms"":""immediate"",""po_number"":""PO-2026-0508"",""processed"":true,""discount_code"":null}",pending,2026-08-12 20:04:36.551584,9999-12-31 23:59:59.999999
509,3118,1164,647,1,15263.9900,0.0000,15263.99000000,2026-08-12 20:04:36.559754,POINT (179.57 53.08),"{""payment_method"":""credit_card"",""terms"":""immediate"",""po_number"":""PO-2026-0509"",""processed"":false,""discount_code"":null}",refunded,2026-08-12 20:04:36.559754,9999-12-31 23:59:59.999999
510,3479,4287,540,24,86748.9900,0.0000,2081975.76000000,2026-08-12 20:04:36.563837,POINT (151.16 -48.89),"{""payment_method"":""credit_card"",""terms"":""immediate"",""po_number"":""PO-2026-0510"",""processed"":true,""discount_code"":null}",pending,2026-08-12 20:04:36.563837,9999-12-31 23:59:59.999999
511,4387,4735,98,6,53621.9900,0.0000,321731.94000000,2026-08-12 20:04:36.567918,POINT (-93.89 -14.04),"{""payment_method"":""sepa"",""terms"":""net_45"",""po_number"":""PO-2026-0511"",""processed"":true,""discount_code"":null}",pending,2026-08-12 20:04:36.567918,9999-12-31 23:59:59.999999
512,1811,1003,56,32,67708.9900,0.0000,2166687.68000000,2026-08-12 20:04:36.571993,POINT (-178.62 -78.04),"{""payment_method"":""crypto"",""terms"":""immediate"",""po_number"":""PO-2026-0512"",""processed"":false,""discount_code"":null}",pending,2026-08-12 20:04:36.571993,9999-12-31 23:59:59.999999
513,4302,7669,237,35,63916.9900,0.0000,2237094.65000000,2026-08-12 20:04:36.576070,POINT (-147.23 83.14),"{""payment_method"":""ach"",""terms"":""net_60"",""po_number"":""PO-2026-0513"",""processed"":false,""discount_code"":null}",completed,2026-08-12 20:04:36.576070,9999-12-31 23:59:59.999999
514,2448,4051,541,42,9713.9900,0.0000,407987.58000000,2026-08-12 20:04:36.580151,POINT (84.86 86.03),"{""payment_method"":""wire_transfer"",""terms"":""net_60"",""po_number"":""PO-2026-0514"",""processed"":true,""discount_code"":null}",disputed,2026-08-12 20:04:36.580151,9999-12-31 23:59:59.999999
515,397,9825,579,47,11886.9900,0.0000,558688.53000000,2026-08-12 20:04:36.584231,POINT (116.67 23.65),"{""payment_method"":""crypto"",""terms"":""net_30"",""po_number"":""PO-2026-0515"",""processed"":false,""discount_code"":null}",refunded,2026-08-12 20:04:36.584231,9999-12-31 23:59:59.999999
516,1947,9893,85,31,91454.9900,0.0000,2835104.69000000,2026-08-12 20:04:36.588312,POINT (152.88 -0.1),"{""payment_method"":""wire_transfer"",""terms"":""net_45"",""po_number"":""PO-2026-0516"",""processed"":true,""discount_code"":null}",pending,2026-08-12 20:04:36.588312,9999-12-31 23:59:59.999999
517,3391,3311,563,13,57096.9900,0.0000,742260.87000000,2026-08-12 20:04:36.592398,POINT (-42.26 -24.14),"{""payment_method"":""wire_transfer"",""terms"":""immediate"",""po_number"":""PO-2026-0517"",""processed"":false,""discount_code"":null}",completed,2026-08-12 20:04:36.592398,9999-12-31 23:59:59.999999
518,2533,1596,537,9,87308.9900,0.0000,785780.91000000,2026-08-12 20:04:36.596484,POINT (-12.64 -30.68),"{""payment_method"":""credit_card"",""terms"":""net_30"",""po_number"":""PO-2026-0518"",""processed"":true,""discount_code"":null}",refunded,2026-08-12 20:04:36.596484,9999-12-31 23:59:59.999999
519,1329,8072,618,12,91982.9900,0.0000,1103795.88000000,2026-08-12 20:04:36.600570,POINT (111.1 -18.15),"{""payment_method"":""crypto"",""terms"":""net_30"",""po_number"":""PO-2026-0519"",""processed"":false,""discount_code"":null}",completed,2026-08-12 20:04:36.600570,9999-12-31 23:59:59.999999
520,4738,5295,208,30,85209.9900,0.0000,2556299.70000000,2026-08-12 20:04:36.604655,POINT (-129.47 -12.36),"{""payment_method"":""credit_card"",""terms"":""net_30"",""po_number"":""PO-2026-0520"",""processed"":true,""discount_code"":null}",disputed,2026-08-12 20:04:36.604655,9999-12-31 23:59:59.999999
521,181,3038,264,36,97931.9900,0.0000,3525551.64000000,2026-08-12 20:04:36.608743,POINT (158.7 -66.67),"{""payment_method"":""credit_card"",""terms"":""net_45"",""po_number"":""PO-2026-0521"",""processed"":false,""discount_code"":null}",refunded,2026-08-12 20:04:36.608743,9999-12-31 23:59:59.999999
522,1751,1678,178,6,39303.9900,0.0000,235823.94000000,2026-08-12 20:04:36.612827,POINT (125.16 -79.04),"{""payment_method"":""credit_card"",""terms"":""net_60"",""po_number"":""PO-2026-0522"",""processed"":false,""discount_code"":null}",completed,2026-08-12 20:04:36.612827,9999-12-31 23:59:59.999999
523,3225,5915,847,16,49270.9900,0.0000,788335.84000000,2026-08-12 20:04:36.616907,POINT (172.19 33.93),"{""payment_method"":""crypto"",""terms"":""net_30"",""po_number"":""PO-2026-0523"",""processed"":false,""discount_code"":null}",refunded,2026-08-12 20:04:36.616907,9999-12-31 23:59:59.999999
524,3507,3333,201,31,26507.9900,0.0000,821747.69000000,2026-08-12 20:04:36.620987,POINT (79.68 42.34),"{""payment_method"":""sepa"",""terms"":""net_45"",""po_number"":""PO-2026-0524"",""processed"":true,""discount_code"":null}",pending,2026-08-12 20:04:36.620987,9999-12-31 23:59:59.999999
525,2591,7015,380,33,65389.9900,0.0000,2157869.67000000,2026-08-12 20:04:36.625069,POINT (-119.71 26.61),"{""payment_method"":""wire_transfer"",""terms"":""net_60"",""po_number"":""PO-2026-0525"",""processed"":false,""discount_code"":null}",refunded,2026-08-12 20:04:36.625069,9999-12-31 23:59:59.999999
526,1260,5464,870,47,10702.9900,0.0000,503040.53000000,2026-08-12 20:04:36.629153,POINT (115.03 -48.06),"{""payment_method"":""wire_transfer"",""terms"":""immediate"",""po_number"":""PO-2026-0526"",""processed"":true,""discount_code"":null}",completed,2026-08-12 20:04:36.629153,9999-12-31 23:59:59.999999
