251,Advanced Services Solution 251,Services,Advanced,10620.9900,6372.5940,"Specs: Cores=32, RAM=34GB",Advanced Services Solution 251 Services Advanced,735,53,0,2026-08-12 20:04:32.761669
252,Basic Analytics Solution 252,Analytics,Basic,67084.9900,40250.9940,"Specs: Cores=118, RAM=76GB",Basic Analytics Solution 252 Analytics Basic,858,32,0,2026-08-12 20:04:32.765748
253,Premium Services Solution 253,Services,Premium,84544.9900,50726.9940,"Specs: Cores=111, RAM=39GB",Premium Services Solution 253 Services Premium,384,12,0,2026-08-12 20:04:32.765748
254,Advanced Cloud Solution 254,Cloud,Advanced,11246.9900,6748.1940,"Specs: Cores=110, RAM=482GB",Advanced Cloud Solution 254 Cloud Advanced,139,31,0,2026-08-12 20:04:32.765748
255,Standard Analytics Solution 255,Analytics,Standard,43589.9900,26153.9940,"Specs: Cores=5, RAM=138GB",Standard Analytics Solution 255 Analytics Standard,262,41,0,2026-08-12 20:04:32.769846
256,Ultimate Software Solution 256,Software,Ultimate,94446.9900,56668.1940,"Specs: Cores=103, RAM=380GB",Ultimate Software Solution 256 Software Ultimate,678,46,0,2026-08-12 20:04:32.769846
257,Enterprise Services Solution 257,Services,Enterprise,53515.9900,32109.5940,"Specs: Cores=43, RAM=452GB",Enterprise Services Solution 257 Services Enterprise,863,44,0,2026-08-12 20:04:32.769846
258,Premium Security Solution 258,Security,Premium,8815.9900,5289.5940,"Specs: Cores=21, RAM=82GB",Premium Security Solution 258 Security Premium,19,22,0,2026-08-12 20:04:32.773934
259,Enterprise Infrastructure Solution 259,Infrastructure,Enterprise,64550.9900,38730.5940,"Specs: Cores=118, RAM=161GB",Enterprise Infrastructure Solution 259 Infrastructure Enterprise,574,39,0,2026-08-12 20:04:32.773934
260,Advanced Storage Solution 260,Storage,Advanced,52998.9900,31799.3940,"Specs: Cores=42, RAM=116GB",Advanced Storage Solution 260 Storage Advanced,251,15,0,2026-08-12 20:04:32.773934
261,Professional Analytics Solution 261,Analytics,Professional,83452.9900,50071.7940,"Specs: Cores=69, RAM=138GB",Professional Analytics Solution 261 Analytics Professional,576,49,0,2026-08-12 20:04:32.778007
262,Premium Monitoring Solution 262,Monitoring,Premium,70397.9900,42238.7940,"Specs: Cores=2, RAM=15GB",Premium Monitoring Solution 262 Monitoring Premium,474,19,0,2026-08-12 20:04:32.778007
263,Basic Analytics Solution 263,Analytics,Basic,54007.9900,32404.7940,"Specs: Cores=2, RAM=116GB",Basic Analytics Solution 263 Analytics Basic,437,26,0,2026-08-12 20:04:32.778007
264,Advanced Software Solution 264,Software,Advanced,97931.9900,58759.1940,"Specs: Cores=99, RAM=158GB",Advanced Software Solution 264 Software Advanced,548,47,0,2026-08-12 20:04:32.782085
265,Professional Hardware Solution 265,Hardware,Professional,37559.9900,22535.9940,"Specs: Cores=85, RAM=247GB",Professional Hardware Solution 265 Hardware Professional,694,23,0,2026-08-12 20:04:32.782085
266,Basic Cloud Solution 266,Cloud,Basic,47927.9900,28756.7940,"Specs: Cores=31, RAM=304GB",Basic Cloud Solution 266 Cloud Basic,408,16,0,2026-08-12 20:04:32.782085
267,Lite Monitoring Solution 267,Monitoring,Lite,73316.9900,43990.1940,"Specs: Cores=47, RAM=112GB",Lite Monitoring Solution 267 Monitoring Lite,744,47,0,2026-08-12 20:04:32.786164
268,Basic Cloud Solution 268,Cloud,Basic,90245.9900,54147.5940,"Specs: Cores=123, RAM=484GB",Basic Cloud Solution 268 Cloud Basic,217,33,0,2026-08-12 20:04:32.786164
269,Lite Analytics Solution 269,Analytics,Lite,57781.9900,34669.1940,"Specs: Cores=66, RAM=287GB",Lite Analytics Solution 269 Analytics Lite,441,31,0,2026-08-12 20:04:32.786164
270,Enterprise Services Solution 270,Services,Enterprise,52799.9900,31679.9940,"Specs: Cores=77, RAM=402GB",Enterprise Services Solution 270 Services Enterprise,256,38,0,2026-08-12 20:04:32.790242
271,Enterprise Infrastructure Solution 271,Infrastructure,Enterprise,65393.9900,39236.3940,"Specs: Cores=55, RAM=177GB",Enterprise Infrastructure Solution 271 Infrastructure Enterprise,320,54,0,2026-08-12 20:04:32.790242
272,Lite Services Solution 272,Services,Lite,52715.9900,31629.5940,"Specs: Cores=61, RAM=174GB",Lite Services Solution 272 Services Lite,284,27,0,2026-08-12 20:04:32.790242
273,Advanced Analytics Solution 273,Analytics,Advanced,93387.9900,56032.7940,"Specs: Cores=99, RAM=230GB",Advanced Analytics Solution 273 Analytics Advanced,643,14,0,2026-08-12 20:04:32.794322
274,Enterprise Services Solution 274,Services,Enterprise,19762.9900,11857.7940,"Specs: Cores=51, RAM=93GB",Enterprise Services Solution 274 Services Enterprise,851,54,0,2026-08-12 20:04:32.794322
275,Lite Services Solution 275,Services,Lite,7152.9900,4291.7940,"Specs: Cores=43, RAM=173GB",Lite Services Solution 275 Services Lite,755,44,0,2026-08-12 20:04:32.794322
276,Professional Hardware Solution 276,Hardware,Professional,2299.9900,1379.9940,"Specs: Cores=24, RAM=432GB",Professional Hardware Solution 276 Hardware Professional,103,48,0,2026-08-12 20:04:32.798400
277,Lite Cloud Solution 277,Cloud,Lite,44750.9900,26850.5940,"Specs: Cores=31, RAM=307GB",Lite Cloud Solution 277 Cloud Lite,825,55,0,2026-08-12 20:04:32.798400
278,Pro Hardware Solution 278,Hardware,Pro,63516.9900,38110.1940,"Specs: Cores=78, RAM=198GB",Pro Hardware Solution 278 Hardware Pro,415,44,0,2026-08-12 20:04:32.798400
279,Professional Software Solution 279,Software,Professional,96606.9900,57964.1940,"Specs: Cores=42, RAM=34GB",Professional Software Solution 279 Software Professional,98,39,0,2026-08-12 20:04:32.798400
280,Standard Storage Solution 280,Storage,Standard,53145.9900,31887.5940,"Specs: Cores=48, RAM=435GB",Standard Storage Solution 280 Storage Standard,142,22,0,2026-08-12 20:04:32.802480
281,Ultimate Hardware Solution 281,Hardware,Ultimate,1458.9900,875.3940,"Specs: Cores=38, RAM=401GB",Ultimate Hardware Solution 281 Hardware Ultimate,569,54,0,2026-08-12 20:04:32.802480
282,Pro Monitoring Solution 282,Monitoring,Pro,72783.9900,43670.3940,"Specs: Cores=124, RAM=344GB",Pro Monitoring Solution 282 Monitoring Pro,530,59,0,2026-08-12 20:04:32.802480
283,Basic Infrastructure Solution 283,Infrastructure,Basic,27213.9900,16328.3940,"Specs: Cores=70, RAM=160GB",Basic Infrastructure Solution 283 Infrastructure Basic,448,49,0,2026-08-12 20:04:32.806559
284,Advanced Services Solution 284,Services,Advanced,93121.9900,55873.1940,"Specs: Cores=82, RAM=233GB",Advanced Services Solution 284 Services Advanced,545,40,0,2026-08-12 20:04:32.806559
285,Ultimate Cloud Solution 285,Cloud,Ultimate,53708.9900,32225.3940,"Specs: Cores=69, RAM=355GB",Ultimate Cloud Solution 285 Cloud Ultimate,237,54,0,2026-08-12 20:04:32.806559
286,Lite Development Solution 286,Development,Lite,28783.9900,17270.3940,"Specs: Cores=6, RAM=337GB",Lite Development Solution 286 Development Lite,994,58,0,2026-08-12 20:04:32.810640
287,Ultimate Development Solution 287,Development,Ultimate,3321.9900,1993.1940,"Specs: Cores=51, RAM=283GB",Ultimate Development Solution 287 Development Ultimate,236,48,0,2026-08-12 20:04:32.810640
288,Professional Software Solution 288,Software,Professional,10531.9900,6319.1940,"Specs: Cores=23, RAM=10GB",Professional Software Solution 288 Software Professional,107,19,0,2026-08-12 20:04:32.810640
289,Premium Infrastructure Solution 289,Infrastructure,Premium,60119.9900,36071.9940,"Specs: Cores=36, RAM=30GB",Premium Infrastructure Solution 289 Infrastructure Premium,197,44,0,2026-08-12 20:04:32.810640
290,Ultimate Storage Solution 290,Storage,Ultimate,90199.9900,54119.9940,"Specs: Cores=90, RAM=201GB",Ultimate Storage Solution 290 Storage Ultimate,433,21,0,2026-08-12 20:04:32.814709
291,Starter Infrastructure Solution 291,Infrastructure,Starter,3833.9900,2300.3940,"Specs: Cores=41, RAM=103GB",Starter Infrastructure Solution 291 Infrastructure Starter,14,40,0,2026-08-12 20:04:32.814709
292,Professional Software Solution 292,Software,Professional,97236.9900,58342.1940,"Specs: Cores=34, RAM=362GB",Professional Software Solution 292 Software Professional,437,10,0,2026-08-12 20:04:32.814709
293,Advanced Storage Solution 293,Storage,Advanced,44167.9900,26500.7940,"Specs: Cores=110, RAM=375GB",Advanced Storage Solution 293 Storage Advanced,510,37,0,2026-08-12 20:04:32.818835
294,Ultimate Storage Solution 294,Storage,Ultimate,65157.9900,39094.7940,"Specs: Cores=23, RAM=361GB",Ultimate Storage Solution 294 Storage Ultimate,595,52,0,2026-08-12 20:04:32.818835
295,Lite Infrastructure Solution 295,Infrastructure,Lite,98568.9900,59141.3940,"Specs: Cores=67, RAM=489GB",Lite Infrastructure Solution 295 Infrastructure Lite,620,10,0,2026-08-12 20:04:32.818835
296,Lite Software Solution 296,Software,Lite,27292.9900,16375.7940,"Specs: Cores=80, RAM=96GB",Lite Software Solution 296 Software Lite,170,14,0,2026-08-12 20:04:32.818835
297,Standard Monitoring Solution 297,Monitoring,Standard,28373.9900,17024.3940,"Specs: Cores=99, RAM=4GB",Standard Monitoring Solution 297 Monitoring Standard,865,52,0,2026-08-12 20:04:32.822914
298,Starter Infrastructure Solution 298,Infrastructure,Starter,81016.9900,48610.1940,"Specs: Cores=72, RAM=167GB",Starter Infrastructure Solution 298 Infrastructure Starter,22,42,0,2026-08-12 20:04:32.822914
299,Advanced Storage Solution 299,Storage,Advanced,81926.9900,49156.1940,"Specs: Cores=93, RAM=158GB",Advanced Storage Solution 299 Storage Advanced,43,30,0,2026-08-12 20:04:32.822914
300,Basic Infrastructure Solution 300,Infrastructure,Basic,10410.9900,6246.5940,"Specs: Cores=12, RAM=10GB",Basic Infrastructure Solution 300 Infrastructure Basic,391,58,0,2026-08-12 20:04:32.826988
301,Pro Development Solution 301,Development,Pro,22417.9900,13450.7940,"Specs: Cores=125, RAM=76GB",Pro Development Solution 301 Development Pro,130,15,0,2026-08-12 20:04:32.826988
302,Standard Infrastructure Solution 302,Infrastructure,Standard,96956.9900,58174.1940,"Specs: Cores=122, RAM=160GB",Standard Infrastructure Solution 302 Infrastructure Standard,580,58,0,2026-08-12 20:04:32.826988
303,Ultimate Storage Solution 303,Storage,Ultimate,81043.9900,48626.3940,"Specs: Cores=101, RAM=79GB",Ultimate Storage Solution 303 Storage Ultimate,593,14,0,2026-08-12 20:04:32.831065
304,Ultimate Monitoring Solution 304,Monitoring,Ultimate,51880.9900,31128.5940,"Specs: Cores=93, RAM=224GB",Ultimate Monitoring Solution 304 Monitoring Ultimate,320,38,0,2026-08-12 20:04:32.831065
305,Pro Software Solution 305,Software,Pro,58681.9900,35209.1940,"Specs: Cores=1, RAM=338GB",Pro Software Solution 305 Software Pro,809,47,0,2026-08-12 20:04:32.831065
306,Premium Cloud Solution 306,Cloud,Premium,96077.9900,57646.7940,"Specs: Cores=84, RAM=81GB",Premium Cloud Solution 306 Cloud Premium,182,49,0,2026-08-12 20:04:32.835142
307,Lite Security Solution 307,Security,Lite,38007.9900,22804.7940,"Specs: Cores=40, RAM=141GB",Lite Security Solution 307 Security Lite,622,40,0,2026-08-12 20:04:32.835142
308,Professional Monitoring Solution 308,Monitoring,Professional,58320.9900,34992.5940,"Specs: Cores=3, RAM=421GB",Professional Monitoring Solution 308 Monitoring Professional,751,14,0,2026-08-12 20:04:32.835142
309,Premium Infrastructure Solution 309,Infrastructure,Premium,64502.9900,38701.7940,"Specs: Cores=87, RAM=212GB",Premium Infrastructure Solution 309 Infrastructure Premium,354,23,0,2026-08-12 20:04:32.835142
310,Premium Analytics Solution 310,Analytics,Premium,60285.9900,36171.5940,"Specs: Cores=39, RAM=282GB",Premium Analytics Solution 310 Analytics Premium,528,49,0,2026-08-12 20:04:32.839223
311,Starter Cloud Solution 311,Cloud,Starter,92784.9900,55670.9940,"Specs: Cores=62, RAM=129GB",Starter Cloud Solution 311 Cloud Starter,559,44,0,2026-08-12 20:04:32.839223
312,Pro Monitoring Solution 312,Monitoring,Pro,69208.9900,41525.3940,"Specs: Cores=42, RAM=502GB",Pro Monitoring Solution 312 Monitoring Pro,240,35,0,2026-08-12 20:04:32.839223
313,Ultimate Hardware Solution 313,Hardware,Ultimate,10634.9900,6380.9940,"Specs: Cores=20, RAM=328GB",Ultimate Hardware Solution 313 Hardware Ultimate,897,34,0,2026-08-12 20:04:32.843306
314,Basic Hardware Solution 314,Hardware,Basic,70980.9900,42588.5940,"Specs: Cores=83, RAM=419GB",Basic Hardware Solution 314 Hardware Basic,465,37,0,2026-08-12 20:04:32.843306
315,Premium Infrastructure Solution 315,Infrastructure,Premium,95660.9900,57396.5940,"Specs: Cores=53, RAM=203GB",Premium Infrastructure Solution 315 Infrastructure Premium,995,44,0,2026-08-12 20:04:32.843306
316,Premium Services Solution 316,Services,Premium,32675.9900,19605.5940,"Specs: Cores=29, RAM=70GB",Premium Services Solution 316 Services Premium,272,23,0,2026-08-12 20:04:32.847384
317,Basic Infrastructure Solution 317,Infrastructure,Basic,20258.9900,12155.3940,"Specs: Cores=80, RAM=502GB",Basic Infrastructure Solution 317 Infrastructure Basic,533,28,0,2026-08-12 20:04:32.847384
318,Ultimate Analytics Solution 318,Analytics,Ultimate,33183.9900,19910.3940,"Specs: Cores=0, RAM=74GB",Ultimate Analytics Solution 318 Analytics Ultimate,238,31,0,2026-08-12 20:04:32.847384
319,Standard Development Solution 319,Development,Standard,82674.9900,49604.9940,"Specs: Cores=63, RAM=328GB",Standard Development Solution 319 Development Standard,131,21,0,2026-08-12 20:04:32.851465
320,Professional Hardware Solution 320,Hardware,Professional,96383.9900,57830.3940,"Specs: Cores=104, RAM=1GB",Professional Hardware Solution 320 Hardware Professional,934,54,0,2026-08-12 20:04:32.851465
321,Professional Monitoring Solution 321,Monitoring,Professional,54999.9900,32999.9940,"Specs: Cores=45, RAM=6GB",Professional Monitoring Solution 321 Monitoring Professional,323,11,0,2026-08-12 20:04:32.851465
322,Enterprise Services Solution 322,Services,Enterprise,86576.9900,51946.1940,"Specs: Cores=34, RAM=310GB",Enterprise Services Solution 322 Services Enterprise,567,19,0,2026-08-12 20:04:32.851465
323,Standard Software Solution 323,Software,Standard,88243.9900,52946.3940,"Specs: Cores=13, RAM=288GB",Standard Software Solution 323 Software Standard,334,23,0,2026-08-12 20:04:32.855539
324,Advanced Software Solution 324,Software,Advanced,3672.9900,2203.7940,"Specs: Cores=31, RAM=87GB",Advanced Software Solution 324 Software Advanced,966,11,0,2026-08-12 20:04:32.855539
325,Enterprise Security Solution 325,Security,Enterprise,60895.9900,36537.5940,"Specs: Cores=7, RAM=409GB",Enterprise Security Solution 325 Security Enterprise,835,48,0,2026-08-12 20:04:32.855539
326,Lite Security Solution 326,Security,Lite,84146.9900,50488.1940,"Specs: Cores=30, RAM=379GB",Lite Security Solution 326 Security Lite,537,41,0,2026-08-12 20:04:32.859616
327,Basic Security Solution 327,Security,Basic,3827.9900,2296.7940,"Specs: Cores=6, RAM=77GB",Basic Security Solution 327 Security Basic,886,49,0,2026-08-12 20:04:32.859616
328,Pro Services Solution 328,Services,Pro,80409.9900,48245.9940,"Specs: Cores=98, RAM=206GB",Pro Services Solution 328 Services Pro,630,36,0,2026-08-12 20:04:32.859616
329,Ultimate Security Solution 329,Security,Ultimate,85423.9900,51254.3940,"Specs: Cores=15, RAM=43GB",Ultimate Security Solution 329 Security Ultimate,963,31,0,2026-08-12 20:04:32.863691
330,Enterprise Security Solution 330,Security,Enterprise,25672.9900,15403.7940,"Specs: Cores=113, RAM=301GB",Enterprise Security Solution 330 Security Enterprise,574,32,0,2026-08-12 20:04:32.863691
331,Enterprise Cloud Solution 331,Cloud,Enterprise,96191.9900,57715.1940,"Specs: Cores=15, RAM=226GB",Enterprise Cloud Solution 331 Cloud Enterprise,475,38,0,2026-08-12 20:04:32.863691
332,Enterprise Services Solution 332,Services,Enterprise,36313.9900,21788.3940,"Specs: Cores=47, RAM=471GB",Enterprise Services Solution 332 Services Enterprise,629,54,0,2026-08-12 20:04:32.867766
333,Professional Development Solution 333,Development,Professional,43161.9900,25897.1940,"Specs: Cores=85, RAM=479GB",Professional Development Solution 333 Development Professional,259,20,0,2026-08-12 20:04:32.867766
334,Premium Development Solution 334,Development,Premium,68212.9900,40927.7940,"Specs: Cores=3, RAM=83GB",Premium Development Solution 334 Development Premium,668,19,0,2026-08-12 20:04:32.871868
335,Professional Hardware Solution 335,Hardware,Professional,60353.9900,36212.3940,"Specs: Cores=118, RAM=287GB",Professional Hardware Solution 335 Hardware Professional,994,50,0,2026-08-12 20:04:32.871868
336,Basic Cloud Solution 336,Cloud,Basic,93674.9900,56204.9940,"Specs: Cores=9, RAM=93GB",Basic Cloud Solution 336 Cloud Basic,385,55,0,2026-08-12 20:04:32.871868
337,Ultimate Analytics Solution 337,Analytics,Ultimate,50537.9900,30322.7940,"Specs: Cores=113, RAM=374GB",Ultimate Analytics Solution 337 Analytics Ultimate,458,10,0,2026-08-12 20:04:32.875948
338,Advanced Infrastructure Solution 338,Infrastructure,Advanced,44123.9900,26474.3940,"Specs: Cores=13, RAM=250GB",Advanced Infrastructure Solution 338 Infrastructure Advanced,600,42,0,2026-08-12 20:04:32.875948
339,Pro Cloud Solution 339,Cloud,Pro,10482.9900,6289.7940,"Specs: Cores=5, RAM=375GB",Pro Cloud Solution 339 Cloud Pro,158,23,0,2026-08-12 20:04:32.875948
340,Enterprise Infrastructure Solution 340,Infrastructure,Enterprise,52393.9900,31436.3940,"Specs: Cores=81, RAM=268GB",Enterprise Infrastructure Solution 340 Infrastructure Enterprise,290,19,0,2026-08-12 20:04:32.875948
341,Ultimate Analytics Solution 341,Analytics,Ultimate,44330.9900,26598.5940,"Specs: Cores=111, RAM=78GB",Ultimate Analytics Solution 341 Analytics Ultimate,193,47,0,2026-08-12 20:04:32.880029
342,Basic Analytics Solution 342,Analytics,Basic,82425.9900,49455.5940,"Specs: Cores=99, RAM=299GB",Basic Analytics Solution 342 Analytics Basic,398,47,0,2026-08-12 20:04:32.880029
343,Basic Hardware Solution 343,Hardware,Basic,18363.9900,11018.3940,"Specs: Cores=29, RAM=111GB",Basic Hardware Solution 343 Hardware Basic,936,48,0,2026-08-12 20:04:32.880029
344,Ultimate Infrastructure Solution 344,Infrastructure,Ultimate,75806.9900,45484.1940,"Specs: Cores=51, RAM=111GB",Ultimate Infrastructure Solution 344 Infrastructure Ultimate,329,44,0,2026-08-12 20:04:32.884107
345,Enterprise Cloud Solution 345,Cloud,Enterprise,42397.9900,25438.7940,"Specs: Cores=62, RAM=276GB",Enterprise Cloud Solution 345 Cloud Enterprise,525,38,0,2026-08-12 20:04:32.884107
346,Starter Development Solution 346,Development,Starter,63201.9900,37921.1940,"Specs: Cores=39, RAM=329GB",Starter Development Solution 346 Development Starter,898,54,0,2026-08-12 20:04:32.884107
347,Starter Security Solution 347,Security,Starter,53849.9900,32309.9940,"Specs: Cores=86, RAM=180GB",Starter Security Solution 347 Security Starter,502,40,0,2026-08-12 20:04:32.888186
348,Premium Cloud Solution 348,Cloud,Premium,35666.9900,21400.1940,"Specs: Cores=15, RAM=299GB",Premium Cloud Solution 348 Cloud Premium,629,23,0,2026-08-12 20:04:32.888186
349,Enterprise Security Solution 349,Security,Enterprise,38906.9900,23344.1940,"Specs: Cores=29, RAM=48GB",Enterprise Security Solution 349 Security Enterprise,83,45,0,2026-08-12 20:04:32.888186
350,Enterprise Development Solution 350,Development,Enterprise,47703.9900,28622.3940,"Specs: Cores=37, RAM=163GB",Enterprise Development Solution 350 Development Enterprise,814,27,0,2026-08-12 20:04:32.892260
351,Professional Storage Solution 351,Storage,Professional,31773.9900,19064.3940,"Specs: Cores=93, RAM=319GB",Professional Storage Solution 351 Storage Professional,47,44,0,2026-08-12 20:04:32.892260
352,Starter Storage Solution 352,Storage,Starter,19725.9900,11835.5940,"Specs: Cores=96, RAM=299GB",Starter Storage Solution 352 Storage Starter,106,34,0,2026-08-12 20:04:32.896347
353,Standard Infrastructure Solution 353,Infrastructure,Standard,25050.9900,15030.5940,"Specs: Cores=37, RAM=414GB",Standard Infrastructure Solution 353 Infrastructure Standard,206,30,0,2026-08-12 20:04:32.896347
354,Pro Infrastructure Solution 354,Infrastructure,Pro,12327.9900,7396.7940,"Specs: Cores=79, RAM=66GB",Pro Infrastructure Solution 354 Infrastructure Pro,8,18,0,2026-08-12 20:04:32.896347
355,Premium Cloud Solution 355,Cloud,Premium,224.9900,134.9940,"Specs: Cores=35, RAM=452GB",Premium Cloud Solution 355 Cloud Premium,837,46,0,2026-08-12 20:04:32.900419
356,Ultimate Cloud Solution 356,Cloud,Ultimate,89755.9900,53853.5940,"Specs: Cores=35, RAM=396GB",Ultimate Cloud Solution 356 Cloud Ultimate,122,30,0,2026-08-12 20:04:32.900419
357,Standard Analytics Solution 357,Analytics,Standard,78309.9900,46985.9940,"Specs: Cores=124, RAM=40GB",Standard Analytics Solution 357 Analytics Standard,929,46,0,2026-08-12 20:04:32.900419
358,Ultimate Software Solution 358,Software,Ultimate,23692.9900,14215.7940,"Specs: Cores=83, RAM=246GB",Ultimate Software Solution 358 Software Ultimate,393,44,0,2026-08-12 20:04:32.904492
359,Starter Cloud Solution 359,Cloud,Starter,16838.9900,10103.3940,"Specs: Cores=109, RAM=376GB",Starter Cloud Solution 359 Cloud Starter,746,21,0,2026-08-12 20:04:32.904492
360,Advanced Cloud Solution 360,Cloud,Advanced,12017.9900,7210.7940,"Specs: Cores=95, RAM=136GB",Advanced Cloud Solution 360 Cloud Advanced,630,56,0,2026-08-12 20:04:32.904492
361,Professional Services Solution 361,Services,Professional,90785.9900,54471.5940,"Specs: Cores=66, RAM=504GB",Professional Services Solution 361 Services Professional,194,19,0,2026-08-12 20:04:32.904492
362,Pro Security Solution 362,Security,Pro,38865.9900,23319.5940,"Specs: Cores=21, RAM=138GB",Pro Security Solution 362 Security Pro,476,28,0,2026-08-12 20:04:32.908565
363,Starter Security Solution 363,Security,Starter,74741.9900,44845.1940,"Specs: Cores=92, RAM=112GB",Starter Security Solution 363 Security Starter,173,19,0,2026-08-12 20:04:32.908565
364,Ultimate Development Solution 364,Development,Ultimate,51252.9900,30751.7940,"Specs: Cores=77, RAM=257GB",Ultimate Development Solution 364 Development Ultimate,254,28,0,2026-08-12 20:04:32.908565
365,Standard Software Solution 365,Software,Standard,68795.9900,41277.5940,"Specs: Cores=98, RAM=194GB",Standard Software Solution 365 Software Standard,173,18,0,2026-08-12 20:04:32.912638
366,Professional Analytics Solution 366,Analytics,Professional,69123.9900,41474.3940,"Specs: Cores=5, RAM=66GB",Professional Analytics Solution 366 Analytics Professional,54,52,0,2026-08-12 20:04:32.912638
367,Starter Analytics Solution 367,Analytics,Starter,34094.9900,20456.9940,"Specs: Cores=113, RAM=179GB",Starter Analytics Solution 367 Analytics Starter,257,31,0,2026-08-12 20:04:32.912638
368,Ultimate Software Solution 368,Software,Ultimate,51081.9900,30649.1940,"Specs: Cores=66, RAM=302GB",Ultimate Software Solution 368 Software Ultimate,70,41,0,2026-08-12 20:04:32.916715
369,Starter Security Solution 369,Security,Starter,60732.9900,36439.7940,"Specs: Cores=29, RAM=87GB",Starter Security Solution 369 Security Starter,121,12,0,2026-08-12 20:04:32.916715
370,Enterprise Cloud Solution 370,Cloud,Enterprise,88262.9900,52957.7940,"Specs: Cores=60, RAM=392GB",Enterprise Cloud Solution 370 Cloud Enterprise,57,13,0,2026-08-12 20:04:32.916715
371,Standard Security Solution 371,Security,Standard,99039.9900,59423.9940,"Specs: Cores=48, RAM=359GB",Standard Security Solution 371 Security Standard,198,23,0,2026-08-12 20:04:32.920799
372,Standard Cloud Solution 372,Cloud,Standard,80407.9900,48244.7940,"Specs: Cores=81, RAM=41GB",Standard Cloud Solution 372 Cloud Standard,812,43,0,2026-08-12 20:04:32.920799
373,Lite Development Solution 373,Development,Lite,72833.9900,43700.3940,"Specs: Cores=12, RAM=110GB",Lite Development Solution 373 Development Lite,903,50,0,2026-08-12 20:04:32.920799
374,Lite Development Solution 374,Development,Lite,50832.9900,30499.7940,"Specs: Cores=86, RAM=27GB",Lite Development Solution 374 Development Lite,158,33,0,2026-08-12 20:04:32.924888
375,Enterprise Cloud Solution 375,Cloud,Enterprise,46845.9900,28107.5940,"Specs: Cores=96, RAM=279GB",Enterprise Cloud Solution 375 Cloud Enterprise,593,45,0,2026-08-12 20:04:32.924888
376,Advanced Security Solution 376,Security,Advanced,58306.9900,34984.1940,"Specs: Cores=100, RAM=127GB",Advanced Security Solution 376 Security Advanced,270,19,0,2026-08-12 20:04:32.924888
377,Standard Cloud Solution 377,Cloud,Standard,43475.9900,26085.5940,"Specs: Cores=70, RAM=71GB",Standard Cloud Solution 377 Cloud Standard,759,58,0,2026-08-12 20:04:32.928972
378,Lite Development Solution 378,Development,Lite,71188.9900,42713.3940,"Specs: Cores=43, RAM=316GB",Lite Development Solution 378 Development Lite,867,28,0,2026-08-12 20:04:32.928972
379,Premium Development Solution 379,Development,Premium,46043.9900,27626.3940,"Specs: Cores=9, RAM=392GB",Premium Development Solution 379 Development Premium,502,57,0,2026-08-12 20:04:32.928972
380,Starter Security Solution 380,Security,Starter,65389.9900,39233.9940,"Specs: Cores=126, RAM=56GB",Starter Security Solution 380 Security Starter,731,45,0,2026-08-12 20:04:32.928972
381,Ultimate Services Solution 381,Services,Ultimate,95737.9900,57442.7940,"Specs: Cores=53, RAM=306GB",Ultimate Services Solution 381 Services Ultimate,945,13,0,2026-08-12 20:04:32.933026
382,Ultimate Analytics Solution 382,Analytics,Ultimate,48022.9900,28813.7940,"Specs: Cores=100, RAM=438GB",Ultimate Analytics Solution 382 Analytics Ultimate,803,57,0,2026-08-12 20:04:32.933026
383,Standard Monitoring Solution 383,Monitoring,Standard,10479.9900,6287.9940,"Specs: Cores=86, RAM=366GB",Standard Monitoring Solution 383 Monitoring Standard,694,22,0,2026-08-12 20:04:32.933026
384,Pro Storage Solution 384,Storage,Pro,98699.9900,59219.9940,"Specs: Cores=83, RAM=21GB",Pro Storage Solution 384 Storage Pro,184,35,0,2026-08-12 20:04:32.937102
385,Professional Cloud Solution 385,Cloud,Professional,69730.9900,41838.5940,"Specs: Cores=89, RAM=469GB",Professional Cloud Solution 385 Cloud Professional,819,15,0,2026-08-12 20:04:32.937102
386,Ultimate Software Solution 386,Software,Ultimate,15677.9900,9406.7940,"Specs: Cores=7, RAM=277GB",Ultimate Software Solution 386 Software Ultimate,68,48,0,2026-08-12 20:04:32.937102
387,Lite Storage Solution 387,Storage,Lite,29833.9900,17900.3940,"Specs: Cores=57, RAM=400GB",Lite Storage Solution 387 Storage Lite,343,43,0,2026-08-12 20:04:32.941187
388,Standard Software Solution 388,Software,Standard,93073.9900,55844.3940,"Specs: Cores=92, RAM=435GB",Standard Software Solution 388 Software Standard,419,40,0,2026-08-12 20:04:32.941187
389,Enterprise Security Solution 389,Security,Enterprise,41854.9900,25112.9940,"Specs: Cores=48, RAM=498GB",Enterprise Security Solution 389 Security Enterprise,68,13,0,2026-08-12 20:04:32.941187
390,Standard Hardware Solution 390,Hardware,Standard,20334.9900,12200.9940,"Specs: Cores=96, RAM=338GB",Standard Hardware Solution 390 Hardware Standard,493,40,0,2026-08-12 20:04:32.941187
391,Basic Hardware Solution 391,Hardware,Basic,21775.9900,13065.5940,"Specs: Cores=52, RAM=196GB",Basic Hardware Solution 391 Hardware Basic,762,43,0,2026-08-12 20:04:32.945260
392,Advanced Security Solution 392,Security,Advanced,23039.9900,13823.9940,"Specs: Cores=46, RAM=425GB",Advanced Security Solution 392 Security Advanced,511,37,0,2026-08-12 20:04:32.945260
