470,2025,9,25,73423.00,6217,4,NA,2026-08-12
471,2025,6,16,69761.00,7451,949,MEA,2026-08-12
472,2023,4,23,7043.00,5616,360,APAC,2026-08-12
473,2025,10,16,55698.00,1287,786,MEA,2026-08-12
474,2024,6,15,78962.00,8452,101,NA,2026-08-12
475,2023,12,2,69867.00,3258,607,LATAM,2026-08-12
476,2025,2,10,73319.00,3289,151,LATAM,2026-08-12
477,2022,12,28,20556.00,9349,303,LATAM,2026-08-12
478,2024,2,17,87432.00,9216,529,EU,2026-08-12
479,2023,9,26,93057.00,7158,134,EU,2026-08-12
480,2024,9,23,630.00,2780,439,EU,2026-08-12
481,2023,12,3,35912.00,5183,5,LATAM,2026-08-12
482,2020,7,15,89159.00,3073,339,APAC,2026-08-12
483,2022,3,26,49004.00,6603,307,MEA,2026-08-12
484,2022,1,25,6912.00,3468,856,EU,2026-08-12
485,2025,1,21,9963.00,2092,273,MEA,2026-08-12
486,2024,10,4,57816.00,6218,960,MEA,2026-08-12
487,2023,12,12,93704.00,6444,158,NA,2026-08-12
488,2020,9,17,65072.00,4790,439,NA,2026-08-12
489,2022,4,4,47321.00,6258,157,NA,2026-08-12
490,2021,11,5,32636.00,5146,703,APAC,2026-08-12
491,2023,9,16,87723.00,2621,323,EU,2026-08-12
492,2024,8,24,16496.00,5060,649,APAC,2026-08-12
493,2021,3,24,67785.00,8649,811,LATAM,2026-08-12
494,2021,5,5,616.00,8119,586,MEA,2026-08-12
495,2024,10,4,7725.00,3324,182,LATAM,2026-08-12
496,2020,9,18,18757.00,5087,248,APAC,2026-08-12
497,2022,10,21,42520.00,9335,380,NA,2026-08-12
498,2025,9,27,13191.00,6601,445,EU,2026-08-12
499,2020,5,3,35659.00,1904,131,NA,2026-08-12
500,2023,8,6,23579.00,7827,102,MEA,2026-08-12
501,2022,6,3,14094.00,4786,807,LATAM,2026-08-12
502,2020,12,25,87737.00,4506,354,APAC,2026-08-12
503,2022,10,10,6977.00,5547,856,MEA,2026-08-12
504,2024,1,6,38923.00,1251,359,MEA,2026-08-12
505,2020,7,12,79011.00,1733,667,MEA,2026-08-12
506,2022,3,16,223.00,8510,212,LATAM,2026-08-12
507,2025,11,20,2484.00,6606,249,APAC,2026-08-12
508,2021,3,20,7567.00,7919,785,MEA,2026-08-12
509,2024,3,27,24634.00,5418,955,EU,2026-08-12
510,2023,12,23,20058.00,6310,39,NA,2026-08-12
511,2022,4,19,24326.00,9134,313,MEA,2026-08-12
512,2025,6,6,25049.00,8305,333,APAC,2026-08-12
513,2025,7,3,11791.00,1908,219,APAC,2026-08-12
514,2025,7,21,42285.00,4949,230,EU,2026-08-12
515,2024,11,9,74409.00,5375,803,EU,2026-08-12
516,2025,8,20,75267.00,3576,559,NA,2026-08-12
517,2025,7,17,12133.00,6653,185,EU,2026-08-12
518,2021,5,12,10384.00,7956,878,LATAM,2026-08-12
519,2021,1,19,91874.00,5582,228,EU,2026-08-12
520,2022,11,11,32627.00,7539,91,EU,2026-08-12
521,2021,12,23,13689.00,3757,373,MEA,2026-08-12
522,2023,10,28,39351.00,8284,124,APAC,2026-08-12
523,2020,3,2,63577.00,6053,708,APAC,2026-08-12
524,2020,3,10,86402.00,8658,703,EU,2026-08-12
525,2024,5,19,40076.00,8317,338,LATAM,2026-08-12
526,2021,3,6,30948.00,9444,938,EU,2026-08-12
527,2025,2,6,305.00,1176,750,MEA,2026-08-12
528,2024,10,17,75218.00,7953,46,LATAM,2026-08-12
529,2025,11,22,88676.00,4559,35,LATAM,2026-08-12
530,2025,7,8,27983.00,7422,495,EU,2026-08-12
531,2023,12,8,14107.00,8249,60,APAC,2026-08-12
532,2024,2,2,72134.00,2210,782,EU,2026-08-12
533,2020,6,26,78932.00,6916,716,APAC,2026-08-12
534,2020,11,21,75176.00,4401,828,APAC,2026-08-12
535,2024,9,2,73210.00,9281,210,LATAM,2026-08-12
536,2024,10,10,58560.00,2617,310,LATAM,2026-08-12
537,2021,5,4,64196.00,5440,764,EU,2026-08-12
538,2025,11,5,35206.00,1910,610,NA,2026-08-12
539,2020,2,16,55266.00,8324,476,APAC,2026-08-12
540,2024,9,11,34780.00,5826,13,MEA,2026-08-12
541,2023,10,20,14587.00,8343,297,MEA,2026-08-12
542,2022,8,4,65432.00,9330,142,EU,2026-08-12
543,2021,1,26,2342.00,4816,143,NA,2026-08-12
544,2024,1,28,46798.00,9571,673,LATAM,2026-08-12
545,2020,2,20,99752.00,1078,867,APAC,2026-08-12
546,2025,3,24,76962.00,2024,729,MEA,2026-08-12
547,2021,5,15,31777.00,7571,669,LATAM,2026-08-12
548,2020,5,20,91234.00,9697,844,EU,2026-08-12
549,2020,5,9,2809.00,8368,61,NA,2026-08-12
550,2020,4,7,517.00,8149,796,NA,2026-08-12
551,2024,8,20,32546.00,9956,440,APAC,2026-08-12
552,2024,11,1,74912.00,8396,999,APAC,2026-08-12
553,2021,2,13,29547.00,1289,31,APAC,2026-08-12
554,2025,10,11,17491.00,4885,451,NA,2026-08-12
555,2024,11,5,51145.00,7368,94,APAC,2026-08-12
556,2023,9,14,83552.00,8065,287,APAC,2026-08-12
557,2021,1,16,13854.00,1544,318,LATAM,2026-08-12
558,2025,2,19,51000.00,3116,890,LATAM,2026-08-12
559,2025,2,18,25116.00,7526,645,MEA,2026-08-12
560,2023,12,2,2250.00,5009,683,MEA,2026-08-12
561,2020,5,21,46148.00,5518,640,APAC,2026-08-12
562,2024,3,10,13648.00,9985,758,APAC,2026-08-12
563,2023,1,18,37084.00,4325,668,LATAM,2026-08-12
564,2023,5,28,54550.00,8461,253,MEA,2026-08-12
565,2023,6,9,69200.00,9344,255,APAC,2026-08-12
566,2020,4,24,62615.00,4109,66,NA,2026-08-12
567,2021,5,20,44443.00,2391,545,EU,2026-08-12
568,2025,11,4,18910.00,6498,424,LATAM,2026-08-12
569,2022,9,2,90295.00,2139,400,NA,2026-08-12
570,2023,10,19,80910.00,2463,641,APAC,2026-08-12
571,2021,4,1,31911.00,5882,337,LATAM,2026-08-12
572,2023,7,6,87682.00,8105,652,NA,2026-08-12
573,2024,6,23,53802.00,8995,491,APAC,2026-08-12
574,2022,12,27,19266.00,9951,26,LATAM,2026-08-12
575,2022,6,20,17659.00,8128,769,LATAM,2026-08-12
576,2023,11,11,50773.00,7239,567,MEA,2026-08-12
577,2023,3,12,12422.00,1945,940,APAC,2026-08-12
578,2022,12,10,65166.00,3126,46,APAC,2026-08-12
579,2022,9,6,57060.00,9873,366,EU,2026-08-12
580,2022,7,25,17963.00,9580,583,APAC,2026-08-12
581,2020,11,22,9061.00,5501,940,APAC,2026-08-12
582,2020,12,13,55792.00,2136,339,NA,2026-08-12
583,2025,8,18,54817.00,1327,650,LATAM,2026-08-12
584,2022,9,1,17973.00,5805,283,APAC,2026-08-12
585,2024,11,2,20746.00,2698,216,NA,2026-08-12
586,2023,9,11,49190.00,1728,771,MEA,2026-08-12
587,2021,7,4,34830.00,7333,593,MEA,2026-08-12
588,2025,6,23,66519.00,3484,618,LATAM,2026-08-12
589,2023,3,7,64513.00,6829,317,MEA,2026-08-12
590,2024,3,15,89399.00,6891,800,MEA,2026-08-12
591,2022,4,6,97938.00,7956,401,MEA,2026-08-12
592,2020,10,21,58696.00,9759,519,LATAM,2026-08-12
593,2021,12,9,67215.00,1764,618,NA,2026-08-12
594,2022,10,21,49036.00,2054,488,APAC,2026-08-12
595,2022,10,12,63778.00,4621,319,MEA,2026-08-12
596,2024,10,1,83810.00,2615,849,NA,2026-08-12
597,2023,10,28,74244.00,1287,549,APAC,2026-08-12
598,2025,9,15,75055.00,8520,235,NA,2026-08-12
599,2021,5,4,7646.00,2041,964,LATAM,2026-08-12
600,2020,4,4,43508.00,4420,709,APAC,2026-08-12
601,2020,8,14,54291.00,4855,223,EU,2026-08-12
602,2020,3,22,56478.00,6276,20,NA,2026-08-12
603,2022,5,16,73834.00,6914,330,EU,2026-08-12
604,2022,8,14,20667.00,2771,963,EU,2026-08-12
605,2023,5,18,39280.00,6924,303,MEA,2026-08-12
606,2025,7,7,39239.00,7194,539,LATAM,2026-08-12
607,2021,12,17,48193.00,3798,719,LATAM,2026-08-12
608,2023,2,22,80605.00,5093,814,EU,2026-08-12
609,2024,8,12,46952.00,5258,448,APAC,2026-08-12
610,2021,2,1,15341.00,8922,45,APAC,2026-08-12
611,2022,8,4,73295.00,9579,675,EU,2026-08-12
612,2020,1,19,88782.00,8204,622,MEA,2026-08-12
613,2022,6,27,4873.00,7725,605,EU,2026-08-12
614,2021,6,9,26669.00,5456,684,LATAM,2026-08-12
615,2023,6,10,50124.00,6383,605,NA,2026-08-12
616,2021,2,23,55996.00,9115,792,EU,2026-08-12
617,2025,7,22,60405.00,4605,309,APAC,2026-08-12
618,2020,2,8,72018.00,1405,183,NA,2026-08-12
619,2020,6,1,99351.00,3147,748,EU,2026-08-12
620,2024,2,5,88105.00,2732,510,MEA,2026-08-12
621,2020,6,6,15451.00,4946,681,APAC,2026-08-12
622,2023,2,7,81152.00,6634,97,MEA,2026-08-12
623,2020,9,10,82515.00,5959,931,LATAM,2026-08-12
624,2025,12,24,63541.00,7884,284,APAC,2026-08-12
625,2025,6,7,18747.00,9610,216,LATAM,2026-08-12
626,2022,10,7,66977.00,9607,894,EU,2026-08-12
627,2021,8,11,86957.00,3694,196,LATAM,2026-08-12
628,2021,1,18,88453.00,3010,243,LATAM,2026-08-12
629,2021,11,24,50847.00,6123,660,NA,2026-08-12
630,2020,4,1,57910.00,3902,506,LATAM,2026-08-12
631,2020,8,21,8120.00,9070,817,APAC,2026-08-12
632,2020,3,1,55239.00,7139,122,EU,2026-08-12
633,2021,1,21,55457.00,9571,504,LATAM,2026-08-12
634,2023,2,15,2182.00,7865,765,APAC,2026-08-12
635,2025,5,24,405.00,5668,156,NA,2026-08-12
636,2025,1,5,94831.00,9680,323,LATAM,2026-08-12
637,2022,9,9,42566.00,3275,236,NA,2026-08-12
638,2024,12,16,8183.00,7029,224,MEA,2026-08-12
639,2021,3,16,78777.00,1482,587,APAC,2026-08-12
640,2022,1,20,59028.00,6375,545,APAC,2026-08-12
641,2021,5,1,84911.00,1394,598,MEA,2026-08-12
642,2024,7,27,40710.00,8850,799,APAC,2026-08-12
643,2022,11,21,85961.00,6946,414,MEA,2026-08-12
644,2020,5,16,76167.00,5560,758,LATAM,2026-08-12
645,2020,9,15,81623.00,2983,164,EU,2026-08-12
646,2023,1,7,40509.00,1211,268,APAC,2026-08-12
647,2020,7,17,96473.00,4499,675,EU,2026-08-12
648,2022,11,8,55040.00,8899,150,LATAM,2026-08-12
649,2023,3,20,34274.00,7442,590,LATAM,2026-08-12
650,2024,2,20,30388.00,8475,977,EU,2026-08-12
651,2025,5,22,33599.00,8639,833,NA,2026-08-12
652,2023,7,18,92503.00,5669,416,EU,2026-08-12
653,2025,9,10,3964.00,6146,144,APAC,2026-08-12
654,2025,7,8,68621.00,1891,626,NA,2026-08-12
655,2021,12,5,72352.00,8758,150,NA,2026-08-12
656,2024,11,11,87781.00,4131,175,LATAM,2026-08-12
657,2024,11,13,46903.00,3147,96,NA,2026-08-12
658,2021,12,27,77260.00,9583,181,APAC,2026-08-12
659,2024,2,27,39773.00,5336,857,NA,2026-08-12
660,2023,1,24,84961.00,7267,471,APAC,2026-08-12
661,2020,6,28,2577.00,2889,175,APAC,2026-08-12
662,2025,10,23,94589.00,9132,2,LATAM,2026-08-12
663,2023,6,26,49294.00,4982,538,LATAM,2026-08-12
664,2024,4,18,50677.00,9224,982,APAC,2026-08-12
665,2024,10,21,91473.00,2352,493,EU,2026-08-12
666,2023,6,26,53684.00,8230,182,NA,2026-08-12
667,2021,3,3,90101.00,1363,757,MEA,2026-08-12
668,2025,4,28,60340.00,4145,162,NA,2026-08-12
669,2023,12,12,6959.00,8075,304,LATAM,2026-08-12
670,2024,2,3,66792.00,3562,443,EU,2026-08-12
671,2023,7,7,8198.00,8653,61,APAC,2026-08-12
672,2021,12,24,73969.00,2890,695,EU,2026-08-12
673,2022,3,3,65478.00,8899,420,EU,2026-08-12
674,2024,6,22,26824.00,9977,580,LATAM,2026-08-12
675,2024,3,3,86047.00,8664,658,APAC,2026-08-12
676,2021,1,11,43417.00,5501,391,EU,2026-08-12
677,2023,5,22,46687.00,3025,66,MEA,2026-08-12
678,2020,7,21,38460.00,9052,762,LATAM,2026-08-12
679,2023,9,19,45915.00,2799,13,MEA,2026-08-12
680,2022,5,21,6867.00,6444,915,MEA,2026-08-12
681,2023,2,26,45035.00,4106,357,MEA,2026-08-12
682,2021,6,9,20774.00,3207,80,MEA,2026-08-12
683,2020,10,26,87537.00,6911,847,NA,2026-08-12
684,2022,7,13,41515.00,6491,223,LATAM,2026-08-12
685,2025,3,19,59921.00,8660,936,APAC,2026-08-12
686,2025,2,17,34870.00,1506,578,MEA,2026-08-12
687,2024,10,25,52286.00,1009,84,LATAM,2026-08-12
688,2025,2,12,27241.00,8706,843,APAC,2026-08-12
689,2022,10,5,75335.00,8281,87,EU,2026-08-12
690,2024,11,4,67936.00,1622,986,LATAM,2026-08-12
691,2025,4,17,35471.00,7014,499,APAC,2026-08-12
692,2025,2,20,77035.00,5458,450,EU,2026-08-12
693,2025,6,25,67024.00,2572,446,APAC,2026-08-12
694,2023,12,2,79613.00,6801,766,NA,2026-08-12
695,2022,8,20,45644.00,5580,541,APAC,2026-08-12
696,2022,7,27,55962.00,8743,606,NA,2026-08-12
697,2023,9,15,98518.00,3091,480,MEA,2026-08-12
698,2022,9,4,91419.00,6153,45,NA,2026-08-12
699,2022,5,23,12037.00,9400,661,APAC,2026-08-12
700,2022,9,23,23897.00,6762,388,APAC,2026-08-12
701,2024,9,12,12567.00,7313,909,MEA,2026-08-12
702,2021,7,7,46771.00,6050,324,APAC,2026-08-12
703,2025,7,16,41853.00,6278,889,NA,2026-08-12
704,2021,5,10,55712.00,1042,37,EU,2026-08-12
705,2025,5,11,57211.00,5751,470,MEA,2026-08-12
706,2025,9,1,20593.00,3612,584,NA,2026-08-12
707,2025,7,5,14741.00,6773,233,LATAM,2026-08-12
708,2020,9,13,60734.00,6863,163,EU,2026-08-12
709,2021,5,19,42432.00,3534,205,LATAM,2026-08-12
710,2022,1,16,43807.00,7941,566,MEA,2026-08-12
711,2020,7,15,37920.00,6763,103,APAC,2026-08-12
712,2021,6,13,21248.00,4489,44,NA,2026-08-12
713,2021,5,3,59309.00,6790,563,LATAM,2026-08-12
714,2020,4,15,94424.00,1339,460,APAC,2026-08-12
715,2023,4,8,30836.00,2174,320,EU,2026-08-12
716,2023,11,15,7473.00,1764,506,MEA,2026-08-12
717,2022,10,28,10453.00,4630,152,LATAM,2026-08-12
718,2023,5,21,34988.00,2951,363,MEA,2026-08-12
719,2021,4,5,61396.00,4108,665,NA,2026-08-12
720,2021,11,16,33641.00,8824,502,EU,2026-08-12
721,2024,9,4,39667.00,4646,561,LATAM,2026-08-12
722,2024,11,8,51802.00,8544,496,EU,2026-08-12
723,2022,7,25,30551.00,8990,128,NA,2026-08-12
724,2024,9,13,17159.00,9476,78,EU,2026-08-12
725,2021,7,27,17414.00,4829,742,MEA,2026-08-12
726,2025,4,8,10098.00,3113,438,EU,2026-08-12
727,2022,5,26,97918.00,4850,571,NA,2026-08-12
728,2021,1,1,32695.00,2038,373,EU,2026-08-12
729,2022,9,12,40662.00,4298,796,LATAM,2026-08-12
730,2020,5,28,99218.00,7624,935,EU,2026-08-12
731,2023,9,6,40404.00,8276,16,NA,2026-08-12
732,2024,12,5,79951.00,2575,427,APAC,2026-08-12
733,2020,9,4,7029.00,4897,46,LATAM,2026-08-12
734,2025,7,11,96325.00,9567,978,LATAM,2026-08-12
735,2020,11,19,10563.00,2435,536,NA,2026-08-12
736,2021,11,12,34717.00,2619,371,EU,2026-08-12
737,2021,11,20,46262.00,8117,172,APAC,2026-08-12
738,2021,11,9,36630.00,3130,584,LATAM,2026-08-12
739,2022,5,10,18497.00,2312,93,APAC,2026-08-12
740,2025,4,9,40174.00,7952,770,LATAM,2026-08-12
741,2025,9,10,82183.00,4324,817,NA,2026-08-12
742,2023,4,4,80112.00,8698,223,MEA,2026-08-12
743,2021,8,20,4267.00,3068,863,MEA,2026-08-12
744,2024,5,25,91186.00,1943,212,MEA,2026-08-12
745,2024,7,8,43895.00,9000,450,LATAM,2026-08-12
746,2024,12,25,21360.00,5756,517,NA,2026-08-12
747,2021,1,20,46617.00,4859,30,APAC,2026-08-12
748,2023,10,27,9860.00,3212,208,MEA,2026-08-12
749,2023,11,25,78403.00,8483,61,NA,2026-08-12
750,2021,8,11,51105.00,2825,294,EU,2026-08-12
751,2021,2,25,94842.00,8460,89,APAC,2026-08-12
752,2021,8,23,66830.00,5645,17,EU,2026-08-12
753,2020,2,7,93354.00,2577,858,MEA,2026-08-12
754,2025,9,12,27388.00,6613,778,NA,2026-08-12
755,2024,12,15,51733.00,6923,994,EU,2026-08-12
756,2022,6,19,59095.00,5612,158,EU,2026-08-12
757,2025,11,27,9078.00,1603,973,MEA,2026-08-12
758,2024,5,13,11949.00,7642,25,MEA,2026-08-12
759,2025,3,18,59162.00,1540,998,LATAM,2026-08-12
760,2020,3,9,34642.00,6869,110,EU,2026-08-12
761,2021,2,1,4336.00,3465,447,MEA,2026-08-12
762,2021,12,5,70768.00,5919,753,APAC,2026-08-12
763,2023,9,12,13559.00,4407,847,MEA,2026-08-12
764,2022,3,28,4454.00,2713,383,APAC,2026-08-12
765,2022,9,16,2699.00,8445,219,APAC,2026-08-12
766,2023,1,23,73648.00,3051,244,LATAM,2026-08-12
767,2024,11,3,62615.00,7876,619,NA,2026-08-12
768,2025,1,16,87421.00,7464,549,APAC,2026-08-12
769,2020,11,13,18753.00,9872,854,MEA,2026-08-12
770,2021,2,9,96.00,2560,179,NA,2026-08-12
771,2021,8,19,14095.00,8091,917,APAC,2026-08-12
772,2022,10,27,48720.00,3280,857,EU,2026-08-12
773,2024,2,12,97392.00,6695,715,EU,2026-08-12
774,2023,1,1,36316.00,5201,947,EU,2026-08-12
775,2025,11,5,39782.00,7093,80,EU,2026-08-12
776,2020,2,28,92463.00,8597,362,MEA,2026-08-12
777,2025,2,10,22602.00,2184,806,LATAM,2026-08-12
778,2020,1,26,57067.00,9912,111,EU,2026-08-12
779,2023,10,16,14486.00,9164,827,LATAM,2026-08-12
780,2022,5,21,96963.00,7549,191,MEA,2026-08-12
781,2022,9,18,90362.00,4029,900,EU,2026-08-12
782,2023,4,3,99258.00,1130,229,NA,2026-08-12
783,2023,1,5,16326.00,1708,158,LATAM,2026-08-12
784,2020,3,28,49986.00,7939,664,NA,2026-08-12
785,2021,11,23,55669.00,3457,993,LATAM,2026-08-12
786,2023,1,25,92527.00,5376,864,MEA,2026-08-12
787,2020,6,14,5597.00,4636,613,MEA,2026-08-12
788,2025,6,22,66750.00,5297,486,NA,2026-08-12
789,2020,7,3,31613.00,4559,586,LATAM,2026-08-12
790,2024,12,21,97091.00,6268,623,LATAM,2026-08-12
791,2020,6,16,11286.00,4308,462,NA,2026-08-12
792,2021,12,15,8745.00,7425,982,MEA,2026-08-12
793,2024,11,27,83421.00,2162,409,LATAM,2026-08-12
794,2022,10,6,44917.00,5977,507,NA,2026-08-12
795,2022,9,5,26421.00,3136,480,NA,2026-08-12
796,2023,1,10,91270.00,9792,319,LATAM,2026-08-12
797,2022,3,23,76593.00,3266,156,NA,2026-08-12
798,2023,9,21,69467.00,1114,366,APAC,2026-08-12
799,2025,4,6,55734.00,5846,996,APAC,2026-08-12
800,2024,10,10,93142.00,5937,687,EU,2026-08-12
801,2021,12,4,38461.00,4812,141,EU,2026-08-12
802,2022,2,13,94226.00,2579,95,LATAM,2026-08-12
803,2020,7,14,26165.00,3409,97,NA,2026-08-12
804,2022,3,23,75396.00,9315,583,EU,2026-08-12
805,2023,4,8,98834.00,8221,743,MEA,2026-08-12
806,2023,7,10,32714.00,3791,533,LATAM,2026-08-12
807,2020,11,2,93244.00,1673,114,APAC,2026-08-12
808,2022,3,23,75496.00,6755,912,LATAM,2026-08-12
809,2023,8,3,21424.00,4273,356,APAC,2026-08-12
810,2025,9,12,91704.00,9048,944,LATAM,2026-08-12
811,2021,7,3,46056.00,6508,237,APAC,2026-08-12
812,2024,9,13,60609.00,8913,136,MEA,2026-08-12
813,2024,10,7,63838.00,6713,28,APAC,2026-08-12
814,2020,3,27,84681.00,9205,200,MEA,2026-08-12
815,2023,12,23,94177.00,9333,954,APAC,2026-08-12
816,2020,1,12,72214.00,4620,309,NA,2026-08-12
817,2024,4,1,13584.00,9653,683,EU,2026-08-12
818,2023,5,27,57020.00,7589,293,EU,2026-08-12
819,2024,10,2,59048.00,1467,805,EU,2026-08-12
820,2023,4,8,33960.00,6795,524,MEA,2026-08-12
821,2023,6,23,72876.00,4124,95,MEA,2026-08-12
822,2024,12,8,62829.00,3882,173,APAC,2026-08-12
823,2020,12,14,17926.00,2143,403,MEA,2026-08-12
824,2025,5,6,99280.00,6602,199,EU,2026-08-12
825,2023,2,18,44775.00,2943,549,LATAM,2026-08-12
826,2025,2,9,67481.00,4960,203,MEA,2026-08-12
827,2023,3,6,39556.00,4023,605,NA,2026-08-12
828,2025,10,2,97619.00,4452,799,NA,2026-08-12
829,2023,5,27,34077.00,9601,190,APAC,2026-08-12
830,2025,5,28,98882.00,3704,157,MEA,2026-08-12
831,2022,6,13,31629.00,9345,79,APAC,2026-08-12
832,2020,9,14,90396.00,6586,864,EU,2026-08-12
833,2020,5,15,68924.00,9812,201,NA,2026-08-12
834,2023,4,12,77462.00,4228,833,LATAM,2026-08-12
835,2025,1,25,63504.00,4383,806,APAC,2026-08-12
836,2020,1,12,15193.00,6965,128,EU,2026-08-12
837,2023,11,21,56367.00,9638,793,NA,2026-08-12
838,2021,1,27,25715.00,5330,103,APAC,2026-08-12
839,2023,7,1,36313.00,5387,209,EU,2026-08-12
840,2021,1,16,84259.00,7944,885,APAC,2026-08-12
841,2020,8,4,68379.00,4024,585,EU,2026-08-12
842,2023,9,28,52380.00,4420,930,LATAM,2026-08-12
843,2022,10,10,82864.00,6261,895,APAC,2026-08-12
844,2025,6,13,59267.00,7472,870,APAC,2026-08-12
845,2021,7,9,13737.00,6397,881,NA,2026-08-12
846,2024,7,2,24190.00,7943,769,APAC,2026-08-12
847,2024,1,25,76345.00,7943,348,MEA,2026-08-12
848,2024,8,21,21751.00,3178,2,EU,2026-08-12
849,2022,11,27,5028.00,9857,847,NA,2026-08-12
850,2020,11,23,64210.00,2371,199,MEA,2026-08-12
851,2025,10,28,58494.00,8165,996,MEA,2026-08-12
852,2021,12,1,92487.00,5960,446,MEA,2026-08-12
853,2025,7,8,66230.00,2569,429,NA,2026-08-12
854,2020,8,10,93895.00,7500,753,MEA,2026-08-12
855,2022,6,18,36821.00,4398,135,EU,2026-08-12
856,2023,11,27,37949.00,8018,673,EU,2026-08-12
857,2025,11,1,7972.00,8131,73,APAC,2026-08-12
858,2020,7,24,6736.00,1302,389,MEA,2026-08-12
859,2024,2,5,66594.00,5812,586,LATAM,2026-08-12
860,2023,1,12,50338.00,9732,488,EU,2026-08-12
861,2021,2,13,93144.00,8205,556,APAC,2026-08-12
862,2021,9,23,55799.00,3223,591,NA,2026-08-12
863,2021,10,7,77494.00,6784,404,APAC,2026-08-12
864,2022,8,26,84120.00,3119,566,EU,2026-08-12
865,2025,10,3,27341.00,6108,520,APAC,2026-08-12
866,2023,8,20,22099.00,8196,425,APAC,2026-08-12
867,2023,5,23,78054.00,3103,228,NA,2026-08-12
868,2020,11,2,31304.00,9289,662,NA,2026-08-12
869,2021,6,17,78851.00,4280,278,NA,2026-08-12
870,2024,3,14,9913.00,4531,920,NA,2026-08-12
871,2022,10,18,11305.00,8688,501,LATAM,2026-08-12
872,2024,4,19,7347.00,6240,936,MEA,2026-08-12
873,2021,5,2,99449.00,4293,183,MEA,2026-08-12
874,2022,6,2,22439.00,3687,797,APAC,2026-08-12
875,2022,4,7,78827.00,7301,235,EU,2026-08-12
876,2024,2,7,68949.00,4946,652,EU,2026-08-12
877,2024,2,13,69381.00,6804,769,APAC,2026-08-12
878,2020,3,19,44953.00,2106,554,APAC,2026-08-12
879,2020,3,9,42699.00,2162,834,NA,2026-08-12
880,2023,11,4,83958.00,4448,952,APAC,2026-08-12
881,2023,6,8,76479.00,5740,769,EU,2026-08-12
882,2024,3,27,96049.00,8081,703,LATAM,2026-08-12
883,2021,10,3,35673.00,9462,460,MEA,2026-08-12
884,2025,5,26,16002.00,4462,932,MEA,2026-08-12
885,2022,4,15,73401.00,1501,335,MEA,2026-08-12
886,2023,7,11,89250.00,5863,157,APAC,2026-08-12
887,2021,4,10,40672.00,6703,92,LATAM,2026-08-12
888,2025,10,21,59061.00,5892,699,APAC,2026-08-12
889,2025,5,25,47149.00,3921,296,LATAM,2026-08-12
890,2020,11,14,45175.00,3640,932,NA,2026-08-12
891,2025,1,5,43732.00,5365,627,EU,2026-08-12
892,2022,5,1,48320.00,3809,28,EU,2026-08-12
893,2023,2,6,44830.00,2487,663,LATAM,2026-08-12
894,2020,12,2,88633.00,7258,774,MEA,2026-08-12
895,2023,10,16,47097.00,3164,821,EU,2026-08-12
896,2020,6,2,96803.00,1644,414,LATAM,2026-08-12
897,2022,11,26,24945.00,6407,892,NA,2026-08-12
898,2021,1,1,15811.00,5658,268,APAC,2026-08-12
899,2024,8,26,92929.00,4222,35,EU,2026-08-12
900,2022,4,16,52154.00,3973,183,EU,2026-08-12
901,2022,9,3,55638.00,2238,335,EU,2026-08-12
902,2022,5,13,40538.00,5640,828,APAC,2026-08-12
903,2023,11,25,9589.00,9857,628,APAC,2026-08-12
904,2022,4,24,17700.00,3147,828,APAC,2026-08-12
905,2020,1,16,63097.00,9985,836,NA,2026-08-12
906,2023,12,17,57585.00,8359,414,NA,2026-08-12
907,2025,6,13,728.00,8123,243,MEA,2026-08-12
908,2020,9,15,97363.00,2234,507,EU,2026-08-12
909,2021,10,24,22949.00,2021,782,EU,2026-08-12
910,2023,3,25,78335.00,4889,251,MEA,2026-08-12
911,2020,12,2,42161.00,2065,836,APAC,2026-08-12
912,2022,8,6,10854.00,5273,184,APAC,2026-08-12
913,2020,9,12,90903.00,3641,543,LATAM,2026-08-12
914,2024,10,18,16075.00,1877,730,APAC,2026-08-12
915,2023,6,20,21389.00,9256,536,LATAM,2026-08-12
916,2020,5,24,97678.00,6755,392,APAC,2026-08-12
917,2022,5,16,66086.00,1382,321,APAC,2026-08-12
918,2020,6,8,97246.00,8840,919,LATAM,2026-08-12
919,2021,8,3,57746.00,9483,226,EU,2026-08-12
920,2024,4,12,54761.00,4825,598,EU,2026-08-12
921,2022,8,5,39843.00,5066,192,NA,2026-08-12
922,2021,12,4,60030.00,7609,102,EU,2026-08-12
923,2025,10,22,24012.00,2396,431,LATAM,2026-08-12
924,2025,1,23,73390.00,9940,795,MEA,2026-08-12
925,2021,6,26,83486.00,6213,100,MEA,2026-08-12
926,2022,1,12,67028.00,3467,386,MEA,2026-08-12
927,2025,9,20,97585.00,3125,548,NA,2026-08-12
928,2022,9,16,71546.00,1590,439,LATAM,2026-08-12
929,2024,9,22,65862.00,3005,954,MEA,2026-08-12
930,2020,10,11,34514.00,1790,882,NA,2026-08-12
931,2025,12,23,62259.00,1483,310,NA,2026-08-12
932,2022,12,6,5903.00,5192,739,APAC,2026-08-12
933,2023,6,9,56951.00,6719,472,APAC,2026-08-12
934,2022,1,11,41100.00,7212,401,LATAM,2026-08-12
935,2022,9,8,16503.00,1536,306,NA,2026-08-12
936,2024,6,15,31702.00,7633,367,MEA,2026-08-12
937,2025,2,21,67139.00,9936,97,EU,2026-08-12
938,2023,1,4,92401.00,1030,857,NA,2026-08-12
