1490,2349,411,14,35420.9900,0.0000,495893.86000000,2026-08-12 20:04:40.657674,POINT (99.2 19.38),"{""payment_method"":""crypto"",""terms"":""net_60"",""po_number"":""PO-2026-1490"",""processed"":true,""discount_code"":null}",refunded
1491,3990,565,7,16475.9900,0.0000,115331.93000000,2026-08-12 20:04:40.661863,POINT (-77.33 -0.58),"{""payment_method"":""credit_card"",""terms"":""net_45"",""po_number"":""PO-2026-1491"",""processed"":true,""discount_code"":null}",pending
1492,2337,26,50,29171.9900,0.0000,1458599.50000000,2026-08-12 20:04:40.665947,POINT (-71.43 1.01),"{""payment_method"":""crypto"",""terms"":""net_30"",""po_number"":""PO-2026-1492"",""processed"":false,""discount_code"":null}",refunded
1493,500,598,20,72745.9900,0.0000,1454919.80000000,2026-08-12 20:04:40.670009,POINT (-163.64 -19.72),"{""payment_method"":""sepa"",""terms"":""net_30"",""po_number"":""PO-2026-1493"",""processed"":true,""discount_code"":null}",disputed
1494,3442,476,47,5369.9900,0.0000,252389.53000000,2026-08-12 20:04:40.674089,POINT (-137.71 31.63),"{""payment_method"":""wire_transfer"",""terms"":""net_45"",""po_number"":""PO-2026-1494"",""processed"":false,""discount_code"":null}",completed
1495,4337,446,20,94514.9900,0.0000,1890299.80000000,2026-08-12 20:04:40.678169,POINT (70.1 86.18),"{""payment_method"":""crypto"",""terms"":""net_30"",""po_number"":""PO-2026-1495"",""processed"":false,""discount_code"":null}",pending
1496,3791,139,30,73213.9900,0.0000,2196419.70000000,2026-08-12 20:04:40.682243,POINT (-146.14 -28.37),"{""payment_method"":""ach"",""terms"":""net_30"",""po_number"":""PO-2026-1496"",""processed"":false,""discount_code"":null}",disputed
1497,4084,950,18,78121.9900,0.0000,1406195.82000000,2026-08-12 20:04:40.686325,POINT (90.9 55.72),"{""payment_method"":""sepa"",""terms"":""net_60"",""po_number"":""PO-2026-1497"",""processed"":false,""discount_code"":null}",completed
1498,1711,273,28,93387.9900,0.0000,2614863.72000000,2026-08-12 20:04:40.690406,POINT (-13.77 18.75),"{""payment_method"":""sepa"",""terms"":""immediate"",""po_number"":""PO-2026-1498"",""processed"":false,""discount_code"":null}",disputed
1499,818,225,38,68110.9900,0.0000,2588217.62000000,2026-08-12 20:04:40.694479,POINT (104.47 20.33),"{""payment_method"":""ach"",""terms"":""immediate"",""po_number"":""PO-2026-1499"",""processed"":true,""discount_code"":null}",refunded
1500,4523,859,38,23062.9900,0.1500,744934.57700000,2026-08-12 20:04:40.698554,POINT (-100.19 43.31),"{""payment_method"":""sepa"",""terms"":""net_60"",""po_number"":""PO-2026-1500"",""processed"":true,""discount_code"":""SAVE15""}",refunded
1501,1462,784,5,49227.9900,0.0000,246139.95000000,2026-08-12 20:04:40.702632,POINT (-99.97 41.46),"{""payment_method"":""crypto"",""terms"":""net_45"",""po_number"":""PO-2026-1501"",""processed"":false,""discount_code"":null}",completed
1502,2768,956,36,81955.9900,0.0000,2950415.64000000,2026-08-12 20:04:40.706707,POINT (83.01 -5.02),"{""payment_method"":""ach"",""terms"":""net_45"",""po_number"":""PO-2026-1502"",""processed"":false,""discount_code"":null}",disputed
1503,2103,113,2,8158.9900,0.0000,16317.98000000,2026-08-12 20:04:40.710843,POINT (-5.6 75.05),"{""payment_method"":""ach"",""terms"":""immediate"",""po_number"":""PO-2026-1503"",""processed"":false,""discount_code"":null}",disputed
1504,4753,849,34,27012.9900,0.0000,918441.66000000,2026-08-12 20:04:40.714923,POINT (73.39 -89.4),"{""payment_method"":""crypto"",""terms"":""net_30"",""po_number"":""PO-2026-1504"",""processed"":true,""discount_code"":null}",pending
1505,1653,267,45,73316.9900,0.0000,3299264.55000000,2026-08-12 20:04:40.718997,POINT (-153.15 -29.66),"{""payment_method"":""wire_transfer"",""terms"":""net_60"",""po_number"":""PO-2026-1505"",""processed"":false,""discount_code"":null}",refunded
1506,872,980,47,14063.9900,0.0000,661007.53000000,2026-08-12 20:04:40.723071,POINT (163.94 -63.77),"{""payment_method"":""sepa"",""terms"":""net_30"",""po_number"":""PO-2026-1506"",""processed"":false,""discount_code"":null}",disputed
1507,3249,50,29,78319.9900,0.0000,2271279.71000000,2026-08-12 20:04:40.727145,POINT (30.92 23.08),"{""payment_method"":""sepa"",""terms"":""net_30"",""po_number"":""PO-2026-1507"",""processed"":true,""discount_code"":null}",refunded
1508,3381,240,42,3223.9900,0.1500,115096.44300000,2026-08-12 20:04:40.731219,POINT (23.74 40.23),"{""payment_method"":""credit_card"",""terms"":""immediate"",""po_number"":""PO-2026-1508"",""processed"":false,""discount_code"":""SAVE15""}",disputed
1509,2428,143,44,23166.9900,0.0000,1019347.56000000,2026-08-12 20:04:40.735293,POINT (-91.64 -56.12),"{""payment_method"":""crypto"",""terms"":""net_45"",""po_number"":""PO-2026-1509"",""processed"":false,""discount_code"":null}",pending
1510,1951,1,41,3635.9900,0.0000,149075.59000000,2026-08-12 20:04:40.739367,POINT (-159.29 40.45),"{""payment_method"":""credit_card"",""terms"":""net_30"",""po_number"":""PO-2026-1510"",""processed"":true,""discount_code"":null}",disputed
1511,1775,19,32,41564.9900,0.0000,1330079.68000000,2026-08-12 20:04:40.743441,POINT (39.08 -57.14),"{""payment_method"":""wire_transfer"",""terms"":""net_45"",""po_number"":""PO-2026-1511"",""processed"":false,""discount_code"":null}",pending
1512,121,317,28,20258.9900,0.0000,567251.72000000,2026-08-12 20:04:40.747517,POINT (-43.75 63.11),"{""payment_method"":""credit_card"",""terms"":""immediate"",""po_number"":""PO-2026-1512"",""processed"":true,""discount_code"":null}",pending
1513,4231,196,39,54234.9900,0.0000,2115164.61000000,2026-08-12 20:04:40.751592,POINT (-142.09 -1.66),"{""payment_method"":""ach"",""terms"":""net_45"",""po_number"":""PO-2026-1513"",""processed"":true,""discount_code"":null}",refunded
1514,3694,973,19,63669.9900,0.0000,1209729.81000000,2026-08-12 20:04:40.755677,POINT (-61.05 60.91),"{""payment_method"":""credit_card"",""terms"":""net_45"",""po_number"":""PO-2026-1514"",""processed"":false,""discount_code"":null}",refunded
1515,4047,224,37,82537.9900,0.0000,3053905.63000000,2026-08-12 20:04:40.759753,POINT (-179.62 55.82),"{""payment_method"":""credit_card"",""terms"":""immediate"",""po_number"":""PO-2026-1515"",""processed"":false,""discount_code"":null}",pending
1516,2222,603,16,73959.9900,0.0000,1183359.84000000,2026-08-12 20:04:40.763835,POINT (72.8 14.66),"{""payment_method"":""credit_card"",""terms"":""net_45"",""po_number"":""PO-2026-1516"",""processed"":false,""discount_code"":null}",disputed
1517,2506,461,32,60236.9900,0.0000,1927583.68000000,2026-08-12 20:04:40.767908,POINT (169.84 -3.54),"{""payment_method"":""credit_card"",""terms"":""net_45"",""po_number"":""PO-2026-1517"",""processed"":true,""discount_code"":null}",disputed
1518,4055,966,49,24770.9900,0.0000,1213778.51000000,2026-08-12 20:04:40.771982,POINT (142.49 5.49),"{""payment_method"":""credit_card"",""terms"":""net_30"",""po_number"":""PO-2026-1518"",""processed"":true,""discount_code"":null}",disputed
1519,4346,692,7,15196.9900,0.0000,106378.93000000,2026-08-12 20:04:40.776054,POINT (39.23 -9.67),"{""payment_method"":""wire_transfer"",""terms"":""net_60"",""po_number"":""PO-2026-1519"",""processed"":true,""discount_code"":null}",disputed
1520,4096,131,10,13845.9900,0.0000,138459.90000000,2026-08-12 20:04:40.780128,POINT (-69.63 86.23),"{""payment_method"":""credit_card"",""terms"":""net_60"",""po_number"":""PO-2026-1520"",""processed"":false,""discount_code"":null}",disputed
1521,2076,36,48,47980.9900,0.0000,2303087.52000000,2026-08-12 20:04:40.784213,POINT (-162.46 -13.58),"{""payment_method"":""ach"",""terms"":""net_30"",""po_number"":""PO-2026-1521"",""processed"":false,""discount_code"":null}",disputed
1522,4086,285,27,53708.9900,0.0000,1450142.73000000,2026-08-12 20:04:40.788289,POINT (-35.7 12.66),"{""payment_method"":""crypto"",""terms"":""net_60"",""po_number"":""PO-2026-1522"",""processed"":false,""discount_code"":null}",pending
1523,3486,378,40,71188.9900,0.0000,2847559.60000000,2026-08-12 20:04:40.792368,POINT (-149.82 40.26),"{""payment_method"":""credit_card"",""terms"":""immediate"",""po_number"":""PO-2026-1523"",""processed"":true,""discount_code"":null}",completed
1524,1432,859,43,23062.9900,0.0000,991708.57000000,2026-08-12 20:04:40.796448,POINT (-0.86 56.69),"{""payment_method"":""wire_transfer"",""terms"":""net_45"",""po_number"":""PO-2026-1524"",""processed"":true,""discount_code"":null}",pending
1525,1475,730,31,73915.9900,0.0000,2291395.69000000,2026-08-12 20:04:40.800548,POINT (139.95 -79.58),"{""payment_method"":""ach"",""terms"":""net_45"",""po_number"":""PO-2026-1525"",""processed"":false,""discount_code"":null}",completed
1526,2633,887,44,55203.9900,0.0000,2428975.56000000,2026-08-12 20:04:40.804630,POINT (124.82 -46.62),"{""payment_method"":""ach"",""terms"":""immediate"",""po_number"":""PO-2026-1526"",""processed"":true,""discount_code"":null}",refunded
1527,4285,640,13,23491.9900,0.0000,305395.87000000,2026-08-12 20:04:40.808713,POINT (-45.07 -69.01),"{""payment_method"":""sepa"",""terms"":""net_60"",""po_number"":""PO-2026-1527"",""processed"":true,""discount_code"":null}",completed
1528,4163,986,21,41937.9900,0.0000,880697.79000000,2026-08-12 20:04:40.812802,POINT (-7.34 60.26),"{""payment_method"":""crypto"",""terms"":""net_45"",""po_number"":""PO-2026-1528"",""processed"":false,""discount_code"":null}",pending
1529,1386,271,13,65393.9900,0.1500,722603.58950000,2026-08-12 20:04:40.816883,POINT (75.51 -17.58),"{""payment_method"":""wire_transfer"",""terms"":""net_45"",""po_number"":""PO-2026-1529"",""processed"":true,""discount_code"":""SAVE15""}",disputed
1530,3031,945,36,61542.9900,0.0000,2215547.64000000,2026-08-12 20:04:40.820964,POINT (165.75 -35.5),"{""payment_method"":""sepa"",""terms"":""immediate"",""po_number"":""PO-2026-1530"",""processed"":false,""discount_code"":null}",refunded
1531,4720,660,28,69255.9900,0.0000,1939167.72000000,2026-08-12 20:04:40.825050,POINT (99.71 -7.67),"{""payment_method"":""crypto"",""terms"":""net_60"",""po_number"":""PO-2026-1531"",""processed"":true,""discount_code"":null}",pending
1532,4494,810,42,18825.9900,0.0000,790691.58000000,2026-08-12 20:04:40.829141,POINT (0.96 78.54),"{""payment_method"":""wire_transfer"",""terms"":""immediate"",""po_number"":""PO-2026-1532"",""processed"":true,""discount_code"":null}",refunded
1533,2650,500,17,34365.9900,0.0000,584221.83000000,2026-08-12 20:04:40.833228,POINT (123.81 67.59),"{""payment_method"":""credit_card"",""terms"":""immediate"",""po_number"":""PO-2026-1533"",""processed"":false,""discount_code"":null}",disputed
1534,70,786,41,46574.9900,0.1500,1623138.40150000,2026-08-12 20:04:40.837315,POINT (-110.8 -74.91),"{""payment_method"":""credit_card"",""terms"":""net_45"",""po_number"":""PO-2026-1534"",""processed"":false,""discount_code"":""SAVE15""}",refunded
1535,2870,895,31,23982.9900,0.0000,743472.69000000,2026-08-12 20:04:40.841403,POINT (-130.7 51.11),"{""payment_method"":""wire_transfer"",""terms"":""net_45"",""po_number"":""PO-2026-1535"",""processed"":false,""discount_code"":null}",refunded
1536,968,432,43,33481.9900,0.0000,1439725.57000000,2026-08-12 20:04:40.845491,POINT (-82.97 35.71),"{""payment_method"":""wire_transfer"",""terms"":""immediate"",""po_number"":""PO-2026-1536"",""processed"":true,""discount_code"":null}",completed
1537,2141,175,47,63182.9900,0.1500,2524160.45050000,2026-08-12 20:04:40.849578,POINT (-88.46 77.73),"{""payment_method"":""ach"",""terms"":""net_45"",""po_number"":""PO-2026-1537"",""processed"":false,""discount_code"":""SAVE15""}",pending
1538,3233,460,6,98161.9900,0.1500,500626.14900000,2026-08-12 20:04:40.853660,POINT (40.43 -22.89),"{""payment_method"":""credit_card"",""terms"":""net_30"",""po_number"":""PO-2026-1538"",""processed"":false,""discount_code"":""SAVE15""}",pending
1539,691,951,48,69875.9900,0.1500,2850940.39200000,2026-08-12 20:04:40.857748,POINT (-126.64 -72.73),"{""payment_method"":""crypto"",""terms"":""net_45"",""po_number"":""PO-2026-1539"",""processed"":false,""discount_code"":""SAVE15""}",pending
1540,3086,979,36,16559.9900,0.0000,596159.64000000,2026-08-12 20:04:40.861828,POINT (-113.12 -20.76),"{""payment_method"":""wire_transfer"",""terms"":""net_30"",""po_number"":""PO-2026-1540"",""processed"":true,""discount_code"":null}",refunded
1541,3768,185,44,19288.9900,0.0000,848715.56000000,2026-08-12 20:04:40.865908,POINT (0.31 87.21),"{""payment_method"":""wire_transfer"",""terms"":""immediate"",""po_number"":""PO-2026-1541"",""processed"":true,""discount_code"":null}",disputed
1542,4259,151,34,34728.9900,0.0000,1180785.66000000,2026-08-12 20:04:40.869985,POINT (-58.98 4.54),"{""payment_method"":""crypto"",""terms"":""net_45"",""po_number"":""PO-2026-1542"",""processed"":true,""discount_code"":null}",disputed
1543,3204,206,41,38858.9900,0.0000,1593218.59000000,2026-08-12 20:04:40.874066,POINT (-166.68 -29.45),"{""payment_method"":""sepa"",""terms"":""net_60"",""po_number"":""PO-2026-1543"",""processed"":true,""discount_code"":null}",pending
1544,4631,450,32,93385.9900,0.0000,2988351.68000000,2026-08-12 20:04:40.878147,POINT (-39.27 75.01),"{""payment_method"":""credit_card"",""terms"":""net_30"",""po_number"":""PO-2026-1544"",""processed"":false,""discount_code"":null}",refunded
1545,4801,938,33,95909.9900,0.0000,3165029.67000000,2026-08-12 20:04:40.882233,POINT (4.47 -56.98),"{""payment_method"":""crypto"",""terms"":""net_60"",""po_number"":""PO-2026-1545"",""processed"":true,""discount_code"":null}",completed
1546,4963,461,23,60236.9900,0.1500,1177633.15450000,2026-08-12 20:04:40.886319,POINT (-31.65 52.29),"{""payment_method"":""ach"",""terms"":""net_45"",""po_number"":""PO-2026-1546"",""processed"":true,""discount_code"":""SAVE15""}",pending
1547,2211,529,34,72420.9900,0.0000,2462313.66000000,2026-08-12 20:04:40.890407,POINT (-50.23 -26.59),"{""payment_method"":""sepa"",""terms"":""immediate"",""po_number"":""PO-2026-1547"",""processed"":true,""discount_code"":null}",disputed
1548,2361,79,29,92589.9900,0.0000,2685109.71000000,2026-08-12 20:04:40.894498,POINT (-170.14 88.46),"{""payment_method"":""credit_card"",""terms"":""net_60"",""po_number"":""PO-2026-1548"",""processed"":true,""discount_code"":null}",disputed
1549,1295,255,17,43589.9900,0.0000,741029.83000000,2026-08-12 20:04:40.898580,POINT (-122.17 -85.74),"{""payment_method"":""wire_transfer"",""terms"":""net_30"",""po_number"":""PO-2026-1549"",""processed"":false,""discount_code"":null}",refunded
1550,1725,170,30,44223.9900,0.0000,1326719.70000000,2026-08-12 20:04:40.902662,POINT (-40.78 37.56),"{""payment_method"":""credit_card"",""terms"":""immediate"",""po_number"":""PO-2026-1550"",""processed"":false,""discount_code"":null}",pending
1551,4722,635,28,31992.9900,0.0000,895803.72000000,2026-08-12 20:04:40.906747,POINT (-7.13 -18.32),"{""payment_method"":""sepa"",""terms"":""net_45"",""po_number"":""PO-2026-1551"",""processed"":true,""discount_code"":null}",refunded
1552,1642,794,3,32976.9900,0.0000,98930.97000000,2026-08-12 20:04:40.910835,POINT (112.36 74.05),"{""payment_method"":""credit_card"",""terms"":""net_45"",""po_number"":""PO-2026-1552"",""processed"":false,""discount_code"":null}",disputed
1553,3560,800,26,48095.9900,0.0000,1250495.74000000,2026-08-12 20:04:40.914916,POINT (57.58 69.76),"{""payment_method"":""ach"",""terms"":""net_60"",""po_number"":""PO-2026-1553"",""processed"":true,""discount_code"":null}",refunded
1554,812,705,29,1288.9900,0.0000,37380.71000000,2026-08-12 20:04:40.918986,POINT (-109.94 -58.13),"{""payment_method"":""credit_card"",""terms"":""net_45"",""po_number"":""PO-2026-1554"",""processed"":true,""discount_code"":null}",pending
1555,4950,827,29,31503.9900,0.0000,913615.71000000,2026-08-12 20:04:40.923058,POINT (4.58 52.83),"{""payment_method"":""credit_card"",""terms"":""net_45"",""po_number"":""PO-2026-1555"",""processed"":true,""discount_code"":null}",disputed
1556,3285,886,40,21628.9900,0.0000,865159.60000000,2026-08-12 20:04:40.927129,POINT (142.41 -7.92),"{""payment_method"":""crypto"",""terms"":""net_60"",""po_number"":""PO-2026-1556"",""processed"":false,""discount_code"":null}",disputed
1557,4222,912,19,3164.9900,0.0000,60134.81000000,2026-08-12 20:04:40.931201,POINT (-140.69 -80.69),"{""payment_method"":""wire_transfer"",""terms"":""net_30"",""po_number"":""PO-2026-1557"",""processed"":false,""discount_code"":null}",disputed
1558,119,325,21,60895.9900,0.0000,1278815.79000000,2026-08-12 20:04:40.935272,POINT (52.34 -54.12),"{""payment_method"":""sepa"",""terms"":""immediate"",""po_number"":""PO-2026-1558"",""processed"":false,""discount_code"":null}",pending
1559,1001,922,2,86692.9900,0.0000,173385.98000000,2026-08-12 20:04:40.939355,POINT (-102.82 -54.58),"{""payment_method"":""wire_transfer"",""terms"":""net_60"",""po_number"":""PO-2026-1559"",""processed"":true,""discount_code"":null}",completed
1560,1559,155,44,36013.9900,0.0000,1584615.56000000,2026-08-12 20:04:40.943437,POINT (155.85 -46.1),"{""payment_method"":""ach"",""terms"":""net_60"",""po_number"":""PO-2026-1560"",""processed"":true,""discount_code"":null}",completed
1561,1514,160,10,14842.9900,0.0000,148429.90000000,2026-08-12 20:04:40.947527,POINT (-116.53 89.1),"{""payment_method"":""wire_transfer"",""terms"":""net_60"",""po_number"":""PO-2026-1561"",""processed"":true,""discount_code"":null}",completed
1562,4848,844,18,36991.9900,0.0000,665855.82000000,2026-08-12 20:04:40.951604,POINT (147.65 74.47),"{""payment_method"":""ach"",""terms"":""net_45"",""po_number"":""PO-2026-1562"",""processed"":true,""discount_code"":null}",refunded
1563,4939,714,50,98999.9900,0.0000,4949999.50000000,2026-08-12 20:04:40.955681,POINT (85.33 -54.63),"{""payment_method"":""sepa"",""terms"":""net_30"",""po_number"":""PO-2026-1563"",""processed"":false,""discount_code"":null}",pending
1564,2666,390,4,20334.9900,0.0000,81339.96000000,2026-08-12 20:04:40.963901,POINT (127.6 -75.17),"{""payment_method"":""ach"",""terms"":""immediate"",""po_number"":""PO-2026-1564"",""processed"":false,""discount_code"":null}",refunded
1565,1914,179,46,27047.9900,0.0000,1244207.54000000,2026-08-12 20:04:40.967970,POINT (126.18 -48.47),"{""payment_method"":""crypto"",""terms"":""net_60"",""po_number"":""PO-2026-1565"",""processed"":true,""discount_code"":null}",disputed
1566,2391,454,29,56577.9900,0.0000,1640761.71000000,2026-08-12 20:04:40.972054,POINT (-149.42 70.86),"{""payment_method"":""ach"",""terms"":""net_30"",""po_number"":""PO-2026-1566"",""processed"":false,""discount_code"":null}",completed
1567,1025,891,40,36810.9900,0.0000,1472439.60000000,2026-08-12 20:04:40.976141,POINT (61.08 9.67),"{""payment_method"":""sepa"",""terms"":""net_60"",""po_number"":""PO-2026-1567"",""processed"":false,""discount_code"":null}",completed
1568,3358,971,36,67523.9900,0.0000,2430863.64000000,2026-08-12 20:04:40.984317,POINT (65.3 46.53),"{""payment_method"":""ach"",""terms"":""immediate"",""po_number"":""PO-2026-1568"",""processed"":false,""discount_code"":null}",pending
1569,3293,151,3,34728.9900,0.0000,104186.97000000,2026-08-12 20:04:40.988404,POINT (-178.99 -48.52),"{""payment_method"":""wire_transfer"",""terms"":""net_60"",""po_number"":""PO-2026-1569"",""processed"":true,""discount_code"":null}",disputed
1570,3270,322,32,86576.9900,0.1500,2354894.12800000,2026-08-12 20:04:40.992484,POINT (-53.67 -52.19),"{""payment_method"":""ach"",""terms"":""net_45"",""po_number"":""PO-2026-1570"",""processed"":false,""discount_code"":""SAVE15""}",disputed
1571,375,982,41,32445.9900,0.0000,1330285.59000000,2026-08-12 20:04:40.996565,POINT (8.05 26.23),"{""payment_method"":""sepa"",""terms"":""net_30"",""po_number"":""PO-2026-1571"",""processed"":true,""discount_code"":null}",refunded
1572,4502,273,37,93387.9900,0.0000,3455355.63000000,2026-08-12 20:04:41.000646,POINT (99.2 -3.2),"{""payment_method"":""sepa"",""terms"":""net_60"",""po_number"":""PO-2026-1572"",""processed"":true,""discount_code"":null}",refunded
1573,2190,854,3,55132.9900,0.1500,140589.12450000,2026-08-12 20:04:41.004732,POINT (126.21 86.99),"{""payment_method"":""wire_transfer"",""terms"":""net_60"",""po_number"":""PO-2026-1573"",""processed"":false,""discount_code"":""SAVE15""}",pending
1574,2346,259,18,64550.9900,0.0000,1161917.82000000,2026-08-12 20:04:41.008812,POINT (-8.88 39.47),"{""payment_method"":""ach"",""terms"":""immediate"",""po_number"":""PO-2026-1574"",""processed"":true,""discount_code"":null}",refunded
1575,4760,535,40,63728.9900,0.0000,2549159.60000000,2026-08-12 20:04:41.012895,POINT (128.36 86.13),"{""payment_method"":""wire_transfer"",""terms"":""net_30"",""po_number"":""PO-2026-1575"",""processed"":false,""discount_code"":null}",disputed
1576,3780,221,38,30218.9900,0.1500,976073.37700000,2026-08-12 20:04:41.016981,POINT (-89.05 37.92),"{""payment_method"":""sepa"",""terms"":""net_30"",""po_number"":""PO-2026-1576"",""processed"":false,""discount_code"":""SAVE15""}",disputed
1577,2321,891,26,36810.9900,0.0000,957085.74000000,2026-08-12 20:04:41.021054,POINT (-13 88.98),"{""payment_method"":""ach"",""terms"":""immediate"",""po_number"":""PO-2026-1577"",""processed"":true,""discount_code"":null}",completed
1578,2019,327,26,3827.9900,0.0000,99527.74000000,2026-08-12 20:04:41.025128,POINT (149.56 66.88),"{""payment_method"":""crypto"",""terms"":""immediate"",""po_number"":""PO-2026-1578"",""processed"":true,""discount_code"":null}",disputed
1579,2219,959,19,66918.9900,0.0000,1271460.81000000,2026-08-12 20:04:41.029202,POINT (114.69 -63.83),"{""payment_method"":""sepa"",""terms"":""net_45"",""po_number"":""PO-2026-1579"",""processed"":true,""discount_code"":null}",refunded
1580,850,923,25,75404.9900,0.1500,1602356.03750000,2026-08-12 20:04:41.033277,POINT (-27.2 76.27),"{""payment_method"":""ach"",""terms"":""net_30"",""po_number"":""PO-2026-1580"",""processed"":false,""discount_code"":""SAVE15""}",pending
1581,2051,166,46,97089.9900,0.0000,4466139.54000000,2026-08-12 20:04:41.037350,POINT (-114.45 -5.9),"{""payment_method"":""ach"",""terms"":""net_30"",""po_number"":""PO-2026-1581"",""processed"":true,""discount_code"":null}",refunded
1582,1855,143,7,23166.9900,0.0000,162168.93000000,2026-08-12 20:04:41.041428,POINT (-144.99 -68.66),"{""payment_method"":""credit_card"",""terms"":""net_45"",""po_number"":""PO-2026-1582"",""processed"":true,""discount_code"":null}",pending
1583,1354,862,23,31121.9900,0.0000,715805.77000000,2026-08-12 20:04:41.045501,POINT (105.71 -10.78),"{""payment_method"":""credit_card"",""terms"":""immediate"",""po_number"":""PO-2026-1583"",""processed"":false,""discount_code"":null}",completed
1584,3212,710,32,41547.9900,0.0000,1329535.68000000,2026-08-12 20:04:41.049579,POINT (-20.8 19.31),"{""payment_method"":""crypto"",""terms"":""net_30"",""po_number"":""PO-2026-1584"",""processed"":true,""discount_code"":null}",disputed
1585,867,276,1,2299.9900,0.0000,2299.99000000,2026-08-12 20:04:41.053659,POINT (107.56 -42.28),"{""payment_method"":""credit_card"",""terms"":""net_60"",""po_number"":""PO-2026-1585"",""processed"":true,""discount_code"":null}",disputed
1586,1144,794,5,32976.9900,0.1500,140152.20750000,2026-08-12 20:04:41.057733,POINT (21.08 10.01),"{""payment_method"":""crypto"",""terms"":""net_60"",""po_number"":""PO-2026-1586"",""processed"":true,""discount_code"":""SAVE15""}",refunded
1587,1659,576,3,41003.9900,0.0000,123011.97000000,2026-08-12 20:04:41.061816,POINT (98.62 75.03),"{""payment_method"":""ach"",""terms"":""net_45"",""po_number"":""PO-2026-1587"",""processed"":false,""discount_code"":null}",pending
1588,1086,665,5,66855.9900,0.0000,334279.95000000,2026-08-12 20:04:41.065899,POINT (-113.82 39.65),"{""payment_method"":""sepa"",""terms"":""net_30"",""po_number"":""PO-2026-1588"",""processed"":true,""discount_code"":null}",completed
1589,2048,935,20,34216.9900,0.0000,684339.80000000,2026-08-12 20:04:41.069977,POINT (-171.92 32.08),"{""payment_method"":""wire_transfer"",""terms"":""net_45"",""po_number"":""PO-2026-1589"",""processed"":true,""discount_code"":null}",completed
1590,2977,222,40,39163.9900,0.0000,1566559.60000000,2026-08-12 20:04:41.074057,POINT (-155.16 -50.88),"{""payment_method"":""ach"",""terms"":""net_60"",""po_number"":""PO-2026-1590"",""processed"":false,""discount_code"":null}",disputed
1591,1483,13,34,63202.9900,0.0000,2148901.66000000,2026-08-12 20:04:41.078130,POINT (13.69 -56.39),"{""payment_method"":""wire_transfer"",""terms"":""net_45"",""po_number"":""PO-2026-1591"",""processed"":true,""discount_code"":null}",pending
1592,1247,47,48,79863.9900,0.0000,3833471.52000000,2026-08-12 20:04:41.082201,POINT (-88.52 -74.99),"{""payment_method"":""ach"",""terms"":""immediate"",""po_number"":""PO-2026-1592"",""processed"":false,""discount_code"":null}",disputed
1593,4121,399,18,19120.9900,0.0000,344177.82000000,2026-08-12 20:04:41.086281,POINT (105.81 76.67),"{""payment_method"":""credit_card"",""terms"":""immediate"",""po_number"":""PO-2026-1593"",""processed"":true,""discount_code"":null}",completed
1594,382,261,25,83452.9900,0.0000,2086324.75000000,2026-08-12 20:04:41.090357,POINT (44.05 23.14),"{""payment_method"":""wire_transfer"",""terms"":""net_60"",""po_number"":""PO-2026-1594"",""processed"":false,""discount_code"":null}",pending
1595,3512,216,48,203.9900,0.0000,9791.52000000,2026-08-12 20:04:41.094429,POINT (-157.81 83.48),"{""payment_method"":""wire_transfer"",""terms"":""net_30"",""po_number"":""PO-2026-1595"",""processed"":true,""discount_code"":null}",pending
1596,803,246,36,12234.9900,0.0000,440459.64000000,2026-08-12 20:04:41.098503,POINT (14.53 -46.82),"{""payment_method"":""credit_card"",""terms"":""net_60"",""po_number"":""PO-2026-1596"",""processed"":true,""discount_code"":null}",completed
1597,1256,783,26,471.9900,0.0000,12271.74000000,2026-08-12 20:04:41.102574,POINT (20.45 71.29),"{""payment_method"":""credit_card"",""terms"":""net_45"",""po_number"":""PO-2026-1597"",""processed"":false,""discount_code"":null}",refunded
1598,446,25,26,60931.9900,0.1500,1346596.97900000,2026-08-12 20:04:41.106654,POINT (-22.07 29.24),"{""payment_method"":""wire_transfer"",""terms"":""net_60"",""po_number"":""PO-2026-1598"",""processed"":true,""discount_code"":""SAVE15""}",pending
1599,477,911,40,3189.9900,0.0000,127599.60000000,2026-08-12 20:04:41.110741,POINT (-118.8 18.61),"{""payment_method"":""ach"",""terms"":""net_45"",""po_number"":""PO-2026-1599"",""processed"":true,""discount_code"":null}",refunded
1600,3171,627,18,24418.9900,0.0000,439541.82000000,2026-08-12 20:04:41.114818,POINT (51.89 -71.83),"{""payment_method"":""wire_transfer"",""terms"":""net_30"",""po_number"":""PO-2026-1600"",""processed"":false,""discount_code"":null}",completed
1601,4721,80,4,90854.9900,0.0000,363419.96000000,2026-08-12 20:04:41.118902,POINT (-29.85 -79.06),"{""payment_method"":""sepa"",""terms"":""immediate"",""po_number"":""PO-2026-1601"",""processed"":true,""discount_code"":null}",refunded
1602,4662,423,27,51273.9900,0.0000,1384397.73000000,2026-08-12 20:04:41.122987,POINT (22.02 -69.95),"{""payment_method"":""sepa"",""terms"":""net_30"",""po_number"":""PO-2026-1602"",""processed"":false,""discount_code"":null}",completed
1603,3886,361,43,90785.9900,0.0000,3903797.57000000,2026-08-12 20:04:41.127072,POINT (114.26 -64.63),"{""payment_method"":""credit_card"",""terms"":""net_60"",""po_number"":""PO-2026-1603"",""processed"":true,""discount_code"":null}",completed
