101,2023,8,9025,163,8904.00,19
105,2023,8,1276,495,2216.00,76
113,2023,10,9751,524,28705.00,61
117,2023,11,9579,356,28342.00,26
123,2023,8,8801,619,28934.00,9
124,2023,10,1129,26,12732.00,52
141,2023,1,2700,885,22515.00,68
148,2023,7,4323,417,47187.00,11
150,2023,2,2650,566,28851.00,30
152,2023,10,3144,24,4764.00,9
158,2023,11,4176,281,22394.00,77
167,2023,12,5935,483,5430.00,6
168,2023,10,3518,249,23241.00,74
174,2023,3,4092,957,23144.00,43
181,2023,1,9665,88,4357.00,30
183,2023,6,7583,322,34489.00,58
187,2023,9,7937,721,13885.00,49
192,2023,7,1061,723,26119.00,13
193,2023,8,3994,728,19290.00,21
209,2023,12,6822,948,4418.00,57
221,2023,1,9494,534,12274.00,100
222,2023,3,5318,484,3879.00,55
226,2023,2,9316,739,40628.00,77
239,2023,5,9398,308,9864.00,22
252,2023,6,4381,864,32285.00,68
255,2023,9,6745,150,39102.00,3
258,2023,3,4978,290,45495.00,6
271,2023,9,8242,873,33648.00,60
278,2023,7,4336,637,46020.00,42
280,2023,7,6859,600,16797.00,71
281,2023,4,8156,132,6993.00,1
285,2023,3,2755,642,34219.00,19
292,2023,12,6409,162,14903.00,2
295,2023,2,9286,202,27638.00,1
298,2023,6,4720,156,3320.00,31
301,2023,10,1563,847,24893.00,98
303,2023,11,6503,967,25966.00,83
306,2023,7,1334,641,18823.00,92
309,2023,1,2694,747,19492.00,87
311,2023,9,2280,571,18904.00,76
317,2023,10,8245,613,41960.00,77
330,2023,4,5961,377,30368.00,79
344,2023,6,4527,554,44851.00,52
346,2023,7,4418,756,20353.00,54
348,2023,9,1440,84,19602.00,99
353,2023,5,5622,992,13148.00,69
354,2023,9,9223,898,7501.00,34
364,2023,3,6234,761,25484.00,3
368,2023,6,1521,204,39792.00,81
371,2023,6,6918,366,33048.00,57
382,2023,1,5496,317,1265.00,6
384,2023,6,9236,117,30889.00,55
385,2023,1,7330,715,34158.00,51
396,2023,8,1425,860,26254.00,65
397,2023,8,7191,842,12027.00,89
400,2023,9,7540,685,31315.00,35
401,2023,7,8451,903,42706.00,12
409,2023,9,2007,254,10771.00,39
415,2023,9,9281,652,9357.00,42
421,2023,2,8763,888,34971.00,38
434,2023,12,4715,738,40096.00,44
435,2023,11,8558,48,33171.00,17
436,2023,4,8173,74,37883.00,75
441,2023,12,6968,788,21193.00,95
456,2023,12,3835,609,43205.00,74
458,2023,12,8002,766,37893.00,41
464,2023,11,4588,505,36285.00,58
477,2023,6,4301,298,13473.00,74
486,2023,8,2836,305,27561.00,93
497,2023,4,5129,479,42106.00,92
501,2023,9,2305,9,26862.00,95
506,2023,9,1628,691,20823.00,92
507,2023,12,6413,46,28504.00,9
508,2023,1,3768,868,17601.00,74
512,2023,7,6944,412,31643.00,21
517,2023,5,9183,481,28722.00,96
519,2023,2,8881,244,36438.00,48
520,2023,7,1873,394,18336.00,4
529,2023,1,3261,506,41862.00,25
531,2023,2,2067,426,23541.00,89
534,2023,10,4699,477,25215.00,7
548,2023,11,2903,736,15823.00,21
552,2023,1,3215,904,46726.00,43
553,2023,9,7261,102,9503.00,14
556,2023,9,5842,827,18640.00,85
565,2023,2,9747,793,4973.00,30
573,2023,5,9067,280,46812.00,4
574,2023,2,6709,985,22069.00,1
579,2023,6,1776,843,26415.00,55
580,2023,4,2292,242,40111.00,6
584,2023,12,1198,628,43939.00,5
591,2023,4,4515,800,26327.00,89
611,2023,7,3470,64,1846.00,92
614,2023,10,3405,893,44178.00,91
617,2023,3,6759,889,6835.00,100
619,2023,6,3585,84,2254.00,11
620,2023,5,2624,927,45681.00,70
633,2023,6,4870,628,36977.00,76
636,2023,8,3199,47,6797.00,95
661,2023,5,3274,692,17232.00,55
663,2023,6,3197,198,26288.00,90
684,2023,2,4248,298,23141.00,70
688,2023,8,1800,60,45991.00,10
696,2023,1,3096,826,4491.00,46
700,2023,5,6244,496,35883.00,45
709,2023,4,4998,516,5743.00,68
728,2023,4,7901,256,13159.00,58
731,2023,2,2638,590,34706.00,59
732,2023,5,8501,518,6019.00,9
738,2023,4,7068,518,29956.00,92
739,2023,8,8818,343,14723.00,37
741,2023,8,7261,437,37137.00,8
743,2023,9,9861,322,40357.00,86
750,2023,11,3136,450,11673.00,64
755,2023,10,4848,730,11944.00,4
759,2023,8,5876,239,24414.00,7
765,2023,3,2158,584,44396.00,16
767,2023,1,8112,44,28573.00,77
778,2023,11,5470,726,1711.00,39
781,2023,11,7497,634,7671.00,69
791,2023,5,8376,141,20259.00,61
792,2023,12,5518,91,28520.00,2
803,2023,11,4982,196,23059.00,17
817,2023,4,6170,213,23281.00,24
827,2023,12,3317,251,30838.00,96
848,2023,7,4890,475,11530.00,42
852,2023,1,1711,825,31637.00,99
854,2023,4,4754,623,41312.00,85
855,2023,1,5391,225,13840.00,54
866,2023,8,1005,790,25641.00,95
874,2023,3,3668,162,29707.00,25
878,2023,11,2499,895,33893.00,62
885,2023,12,8116,870,11389.00,74
887,2023,10,8555,380,34456.00,11
888,2023,10,6113,800,9919.00,92
890,2023,8,5532,706,13865.00,90
895,2023,6,6510,19,41105.00,63
897,2023,3,4689,257,29250.00,83
898,2023,10,9292,536,16700.00,37
900,2023,11,4411,994,12431.00,28
901,2023,7,3164,506,5606.00,86
904,2023,6,6154,334,41732.00,5
905,2023,1,8312,768,7713.00,64
907,2023,12,6077,634,19063.00,16
911,2023,8,5005,797,22105.00,43
916,2023,2,6810,554,8828.00,67
921,2023,6,9971,488,27498.00,68
930,2023,9,9412,859,30286.00,50
932,2023,11,7361,234,28213.00,56
935,2023,6,9273,261,22107.00,71
943,2023,1,8773,303,2532.00,18
948,2023,11,8251,149,2677.00,1
957,2023,8,7372,992,35876.00,71
963,2023,5,1621,705,36181.00,76
973,2023,2,4476,565,34603.00,55
975,2023,11,9978,60,14923.00,58
980,2023,8,9015,475,8034.00,53
989,2023,4,1249,747,28441.00,31
993,2023,7,8518,502,30020.00,86
1001,2023,5,3092,136,14082.00,82
1004,2023,6,8860,934,3839.00,58
1007,2023,11,4521,271,999.00,14
1009,2023,3,6033,685,1680.00,31
1023,2023,3,1148,879,35534.00,11
1034,2023,7,3703,501,12226.00,79
1036,2023,3,8870,623,29933.00,22
1042,2023,4,6908,982,49858.00,79
1051,2023,3,1181,506,35178.00,98
1052,2023,1,7083,116,33380.00,64
1054,2023,11,9515,132,1994.00,30
1072,2023,10,8924,44,2991.00,28
1075,2023,10,9944,961,47052.00,67
1077,2023,3,2345,257,6661.00,35
1080,2023,8,8870,344,381.00,20
1085,2023,4,2504,746,295.00,53
1092,2023,11,5592,395,20798.00,79
1100,2023,8,6104,456,38500.00,84
1103,2023,8,8350,630,45834.00,55
1105,2023,4,5184,94,12948.00,25
1116,2023,6,3543,829,34231.00,57
1120,2023,4,1403,723,45008.00,76
1123,2023,10,8994,245,22063.00,25
1132,2023,9,8307,815,5619.00,62
1142,2023,12,5986,224,19092.00,33
1148,2023,5,5046,459,41612.00,1
1153,2023,11,7926,918,15113.00,60
1160,2023,6,6251,556,15448.00,67
1165,2023,2,5201,739,25660.00,54
1168,2023,10,5219,768,30134.00,6
1174,2023,4,5405,442,44908.00,15
1179,2023,1,6303,769,32634.00,1
1182,2023,5,6432,350,36074.00,56
1183,2023,10,9708,892,16595.00,33
1208,2023,2,7165,501,7487.00,69
1213,2023,4,3486,5,9610.00,90
1217,2023,1,3806,86,8046.00,80
1222,2023,1,1387,326,30360.00,96
1224,2023,3,2422,697,16859.00,42
1231,2023,2,4577,979,45584.00,62
1236,2023,5,7460,33,39595.00,60
1252,2023,9,3169,468,19743.00,84
1255,2023,4,3777,678,29168.00,38
1264,2023,1,8016,910,5728.00,76
1267,2023,8,7829,908,6050.00,20
1279,2023,8,9141,878,8304.00,97
1289,2023,8,4457,372,4122.00,60
1296,2023,10,3545,917,5391.00,5
1304,2023,3,7668,101,8917.00,41
1306,2023,1,5825,806,26059.00,43
1308,2023,9,6733,1000,36719.00,86
1309,2023,5,9619,166,47940.00,25
1315,2023,11,5996,166,15348.00,27
1316,2023,9,3761,403,38564.00,60
1339,2023,11,6961,927,4820.00,32
1340,2023,11,2539,190,972.00,55
1346,2023,9,2826,583,30293.00,3
1349,2023,11,2900,203,26679.00,84
1354,2023,10,1654,637,30871.00,82
1369,2023,12,8908,860,39679.00,4
1371,2023,7,2644,108,2891.00,7
1382,2023,2,8098,481,16918.00,90
1383,2023,3,3256,533,41867.00,5
1385,2023,8,2548,923,36558.00,31
1387,2023,3,4277,398,49471.00,46
1393,2023,6,4754,167,30689.00,32
1399,2023,7,8009,572,21703.00,7
1401,2023,10,4685,831,43656.00,25
1406,2023,7,2970,959,21474.00,84
1411,2023,12,9229,310,28629.00,28
1413,2023,6,5287,631,35350.00,20
1420,2023,12,1619,478,28850.00,88
1432,2023,10,7517,737,19690.00,92
1436,2023,8,3723,258,6860.00,18
1441,2023,5,7651,563,25581.00,30
1448,2023,6,1522,23,6127.00,19
1454,2023,12,3418,866,48803.00,52
1459,2023,11,9553,82,26932.00,90
1464,2023,4,7891,907,1762.00,77
1465,2023,6,2911,646,34786.00,97
1470,2023,7,5327,485,37475.00,74
1471,2023,8,9370,413,14218.00,12
1475,2023,1,5031,837,26247.00,19
1476,2023,7,2139,568,28491.00,92
1485,2023,9,4536,696,408.00,15
1488,2023,10,1095,137,10886.00,14
1492,2023,9,6828,932,1392.00,5
1501,2023,3,4879,426,43029.00,58
1512,2023,10,3207,584,15112.00,29
1514,2023,4,4505,812,37023.00,70
1522,2023,1,8423,252,34315.00,36
1528,2023,11,2993,273,48620.00,79
1532,2023,9,5766,29,25439.00,61
1534,2023,6,6123,529,21875.00,91
1543,2023,7,3810,816,10105.00,37
1545,2023,8,7456,432,7393.00,96
1546,2023,7,3577,761,30189.00,21
1562,2023,9,5827,781,29317.00,92
1564,2023,6,3946,694,44738.00,16
1566,2023,4,6216,506,30214.00,71
1573,2023,2,5743,69,1918.00,4
1575,2023,1,7131,56,18753.00,79
1583,2023,9,8399,242,33605.00,21
1590,2023,7,9583,643,35073.00,47
1600,2023,8,6663,175,3893.00,100
1604,2023,4,8081,556,6319.00,64
1606,2023,7,4680,71,34579.00,37
1607,2023,10,6536,79,26184.00,58
1617,2023,5,1091,956,12744.00,58
1623,2023,8,3619,719,42109.00,58
1626,2023,6,8099,276,29200.00,73
1635,2023,11,4209,134,4553.00,10
1640,2023,2,8946,728,1761.00,59
1648,2023,12,5304,750,7912.00,56
1651,2023,12,7644,56,31336.00,70
1657,2023,11,6234,562,45616.00,86
1661,2023,3,6980,235,43884.00,1
1666,2023,1,8605,821,46619.00,90
1686,2023,5,1085,224,22576.00,98
1689,2023,5,1809,961,28148.00,10
1694,2023,11,4731,415,11217.00,58
1712,2023,10,7784,900,33158.00,44
1719,2023,8,3154,609,39285.00,60
1723,2023,8,1874,238,40442.00,32
1726,2023,11,7154,718,20498.00,65
1732,2023,8,3727,933,44488.00,79
1737,2023,3,4997,67,21648.00,80
1738,2023,2,4354,166,48430.00,67
1745,2023,12,4727,301,24319.00,63
1769,2023,11,3476,983,13142.00,71
1770,2023,5,9786,126,220.00,78
1771,2023,12,8016,899,49510.00,67
1784,2023,2,5879,508,42679.00,40
1788,2023,6,2350,771,27703.00,51
1789,2023,2,3618,559,12708.00,20
1795,2023,2,1550,175,12218.00,52
1804,2023,11,1990,38,19197.00,36
1818,2023,4,4829,359,49530.00,85
1832,2023,10,1550,249,19370.00,10
1841,2023,8,6397,391,42580.00,77
1842,2023,6,5604,23,37291.00,98
1849,2023,4,4077,821,8361.00,94
1851,2023,9,3357,40,46868.00,98
1855,2023,3,5619,283,34682.00,86
1858,2023,7,8959,746,49537.00,87
1859,2023,12,9702,157,4501.00,29
1860,2023,12,9000,202,11875.00,33
1864,2023,4,7034,566,6285.00,87
1866,2023,2,4561,683,18209.00,76
1870,2023,1,4556,70,395.00,46
1872,2023,4,4860,466,519.00,70
1875,2023,2,5195,834,15119.00,22
1887,2023,9,3410,55,30783.00,85
1897,2023,10,2951,573,10287.00,29
1902,2023,12,1612,912,13568.00,49
1911,2023,8,4944,368,30721.00,8
1914,2023,3,2660,453,22073.00,15
1917,2023,7,5382,961,32615.00,71
1924,2023,9,6062,172,3056.00,15
1927,2023,9,7242,701,32490.00,60
1932,2023,7,3252,175,37301.00,20
1934,2023,4,7086,588,24188.00,100
1945,2023,10,3466,14,1410.00,90
1961,2023,5,1570,338,29508.00,16
1963,2023,4,3957,379,40325.00,65
1966,2023,10,9005,866,4002.00,36
1970,2023,8,5381,568,19910.00,19
1976,2023,12,7529,83,44760.00,79
1977,2023,7,4626,183,10238.00,37
1983,2023,11,9380,907,19900.00,68
1991,2023,7,9905,990,21539.00,94
15,2024,5,7901,87,6460.00,82
17,2024,2,7738,388,26935.00,3
33,2024,6,6772,204,16587.00,34
42,2024,2,1590,220,34728.00,71
50,2024,1,3456,410,25289.00,84
68,2024,5,6224,763,49694.00,1
76,2024,11,2583,1,49622.00,43
77,2024,6,4170,289,7327.00,69
79,2024,2,9606,403,25975.00,99
81,2024,4,2733,392,37193.00,26
85,2024,12,6121,172,28108.00,78
92,2024,9,1161,310,40809.00,42
93,2024,11,1644,777,49576.00,46
94,2024,3,8209,888,18924.00,8
119,2024,12,9061,299,34762.00,62
125,2024,7,1729,392,16249.00,22
138,2024,11,3840,934,28486.00,84
140,2024,9,7661,510,36274.00,49
153,2024,3,8120,568,35402.00,18
155,2024,10,1748,526,46846.00,42
161,2024,10,8631,499,12169.00,35
162,2024,12,2618,660,16936.00,15
172,2024,6,2492,856,39803.00,93
179,2024,3,4182,120,18689.00,97
182,2024,3,9954,611,49949.00,17
186,2024,9,7329,440,43935.00,57
188,2024,9,6441,356,39303.00,29
196,2024,8,1884,178,44279.00,1
198,2024,1,3466,388,23097.00,7
204,2024,11,1027,97,12314.00,98
210,2024,10,4942,340,21489.00,65
211,2024,7,6371,845,38996.00,86
212,2024,9,6394,443,37519.00,6
214,2024,12,9831,581,1775.00,19
223,2024,10,5668,972,9781.00,1
230,2024,9,6811,561,45237.00,27
232,2024,12,3466,573,23461.00,18
236,2024,12,7501,430,45232.00,49
237,2024,6,5318,349,37757.00,27
241,2024,8,2194,126,8835.00,91
250,2024,6,3681,803,20707.00,36
251,2024,1,5091,994,43616.00,56
262,2024,9,1265,389,23237.00,84
266,2024,5,2507,157,24284.00,45
268,2024,12,7580,854,39030.00,20
270,2024,8,6396,217,32002.00,64
277,2024,4,7743,535,17368.00,3
279,2024,4,7081,566,26235.00,76
294,2024,2,5801,868,1735.00,53
299,2024,1,2086,614,23630.00,69
304,2024,8,8996,952,47369.00,54
307,2024,12,5455,533,27460.00,33
318,2024,11,5260,518,19390.00,95
320,2024,8,6756,598,34011.00,62
347,2024,3,3408,276,22102.00,40
357,2024,8,5089,53,38878.00,13
360,2024,8,5448,504,25112.00,1
363,2024,5,4575,418,44008.00,19
373,2024,9,3564,933,27639.00,89
374,2024,2,4788,124,30363.00,37
375,2024,9,9755,499,21607.00,44
380,2024,4,4564,491,11930.00,74
387,2024,9,9526,616,31020.00,19
391,2024,2,9538,139,19284.00,72
395,2024,3,8226,462,16003.00,3
407,2024,11,4488,409,3448.00,41
419,2024,12,3842,677,47400.00,27
426,2024,10,7194,213,32181.00,56
427,2024,1,8867,50,12463.00,83
431,2024,1,8683,536,5024.00,56
432,2024,2,3419,587,22782.00,9
433,2024,9,9699,326,40210.00,41
457,2024,7,2837,273,17223.00,81
461,2024,8,6250,627,22445.00,36
463,2024,6,7236,834,32863.00,77
466,2024,7,4418,384,20278.00,30
470,2024,6,3481,501,25038.00,42
472,2024,2,8586,443,3384.00,1
484,2024,2,4784,390,41246.00,80
488,2024,3,7987,888,47239.00,43
491,2024,1,5357,535,6856.00,63
493,2024,11,9742,779,25622.00,96
499,2024,9,8637,556,23996.00,32
502,2024,10,1794,455,16697.00,7
511,2024,9,7892,878,4238.00,8
518,2024,7,3085,137,23766.00,20
524,2024,11,5178,190,5237.00,72
536,2024,2,9306,344,42068.00,78
547,2024,1,3331,160,6121.00,1
558,2024,11,8470,419,37499.00,22
563,2024,8,1401,206,17047.00,22
570,2024,10,6525,481,35084.00,33
585,2024,7,1176,881,3078.00,56
586,2024,11,7542,907,35223.00,49
601,2024,12,6458,476,34892.00,19
602,2024,1,3716,758,33357.00,87
628,2024,8,2031,793,15503.00,10
632,2024,8,2494,217,24347.00,29
640,2024,2,1465,816,46539.00,86
644,2024,4,4836,291,46431.00,63
645,2024,3,7066,486,33334.00,15
647,2024,10,7304,762,29485.00,97
652,2024,1,1287,452,22498.00,82
653,2024,5,3316,31,22657.00,75
657,2024,5,2508,478,45474.00,53
674,2024,4,8735,95,46365.00,70
681,2024,12,9242,48,28161.00,94
693,2024,8,5267,989,28107.00,91
694,2024,4,9716,40,34346.00,19
699,2024,9,7667,359,28668.00,31
701,2024,6,1811,703,21743.00,71
704,2024,11,4264,634,3240.00,35
716,2024,4,2757,60,19081.00,89
720,2024,11,2995,136,24098.00,67
726,2024,4,5149,586,48271.00,79
729,2024,7,4155,174,38795.00,10
735,2024,5,2039,655,9808.00,61
749,2024,5,2386,135,8499.00,77
753,2024,5,4301,455,20160.00,14
761,2024,4,4283,17,4109.00,27
775,2024,3,9749,231,3612.00,28
779,2024,5,3910,679,4975.00,68
780,2024,3,5572,214,14900.00,67
786,2024,6,6734,43,5847.00,36
794,2024,2,5479,27,26559.00,51
795,2024,10,6993,482,38632.00,59
802,2024,2,7290,75,18503.00,95
818,2024,10,9448,431,434.00,15
830,2024,4,9118,589,39852.00,54
832,2024,11,6575,409,20948.00,9
856,2024,10,9186,324,4992.00,7
861,2024,3,7827,515,40769.00,26
863,2024,12,7329,285,6050.00,28
868,2024,8,7067,692,5346.00,57
882,2024,10,9289,530,3350.00,68
886,2024,5,9545,904,20796.00,65
902,2024,2,8074,448,47722.00,31
906,2024,2,6091,629,13376.00,19
909,2024,10,3737,304,19136.00,43
910,2024,6,8057,84,4417.00,23
914,2024,8,7305,623,42454.00,73
919,2024,2,3838,141,27103.00,5
923,2024,7,8239,814,32256.00,3
928,2024,1,5086,680,44223.00,27
933,2024,11,7295,63,19778.00,5
954,2024,7,2433,565,46229.00,92
959,2024,8,8187,595,32188.00,77
965,2024,7,7307,206,44897.00,80
966,2024,12,2668,267,47437.00,75
979,2024,5,8739,719,31483.00,31
986,2024,9,4319,218,23746.00,93
988,2024,1,2094,729,36862.00,70
998,2024,4,8861,499,37070.00,67
1010,2024,9,5440,734,18874.00,75
1016,2024,1,6591,472,12280.00,38
1020,2024,3,7029,66,32606.00,58
1022,2024,12,9523,586,36288.00,33
1039,2024,1,9530,87,3407.00,82
1044,2024,3,7725,679,38999.00,7
1045,2024,8,6710,648,29827.00,4
1046,2024,10,7237,18,3466.00,25
1053,2024,1,2440,175,26902.00,62
1067,2024,3,5108,999,20587.00,57
1071,2024,7,1798,378,39217.00,97
1076,2024,3,9071,93,43091.00,90
1088,2024,1,3361,730,4797.00,5
1090,2024,12,9828,108,22282.00,85
1096,2024,4,2816,36,46961.00,40
1102,2024,6,8571,502,14291.00,79
1106,2024,10,3506,122,48984.00,52
1118,2024,9,3568,71,22011.00,31
1127,2024,12,6686,450,15981.00,100
1137,2024,7,2173,384,48444.00,75
1138,2024,10,3503,808,8617.00,53
1149,2024,8,8976,128,9679.00,62
1155,2024,2,3156,128,33318.00,19
1158,2024,5,3547,165,21581.00,23
1163,2024,12,8344,313,16213.00,3
1167,2024,9,4567,794,2133.00,99
1172,2024,9,6225,670,5867.00,82
1173,2024,1,5416,713,33315.00,52
1201,2024,11,9837,63,233.00,53
1202,2024,2,2614,992,8367.00,89
1203,2024,3,2097,787,38201.00,4
1207,2024,10,7224,875,11881.00,1
1211,2024,1,3070,201,35350.00,79
1214,2024,10,5784,75,44142.00,59
1215,2024,8,2512,135,40168.00,82
1216,2024,4,9656,264,36504.00,22
1230,2024,4,1228,490,12023.00,72
1256,2024,2,8806,788,21456.00,31
1261,2024,5,8628,497,851.00,65
1263,2024,12,3810,19,40334.00,4
1269,2024,5,2004,680,7375.00,27
1270,2024,9,3029,565,9697.00,81
1273,2024,8,3404,881,34021.00,23
1278,2024,7,5128,501,24170.00,73
1283,2024,7,1454,843,39178.00,97
1286,2024,4,6558,99,45206.00,17
1288,2024,2,3128,469,14923.00,82
1290,2024,10,3622,506,25805.00,45
1298,2024,1,5725,292,13505.00,23
1301,2024,4,9353,301,27059.00,91
1310,2024,10,7683,384,5378.00,72
1312,2024,1,2760,2,1742.00,3
1317,2024,7,9815,500,13713.00,80
1318,2024,3,9395,626,26845.00,87
1322,2024,3,7142,264,49447.00,61
1331,2024,9,8193,439,38799.00,52
1350,2024,5,9769,670,35365.00,64
1357,2024,10,7151,471,42934.00,18
1361,2024,1,5537,877,46298.00,69
1364,2024,6,5064,384,29083.00,21
1373,2024,11,3437,845,15111.00,87
1374,2024,4,1084,672,38055.00,50
1377,2024,9,7221,434,32668.00,71
1389,2024,10,9967,79,40234.00,12
1391,2024,6,8438,534,26396.00,91
1396,2024,12,5303,618,46133.00,95
1398,2024,4,9424,938,45206.00,67
1409,2024,3,3740,364,8750.00,4
1418,2024,11,9127,95,41305.00,81
1421,2024,10,3251,519,10695.00,38
1424,2024,10,2462,427,40009.00,80
1425,2024,4,5656,165,24946.00,66
1431,2024,12,2882,230,20001.00,70
1433,2024,8,7753,937,7905.00,32
1438,2024,9,1314,490,11962.00,83
1440,2024,12,9960,812,16621.00,60
1447,2024,7,1629,435,47597.00,48
1449,2024,8,2727,992,3566.00,66
1453,2024,6,8768,730,6893.00,12
1455,2024,8,9385,296,35422.00,19
1458,2024,7,8800,510,7018.00,93
1469,2024,8,6036,719,880.00,18
1473,2024,1,8415,917,27474.00,64
1477,2024,5,3147,110,6826.00,100
1478,2024,2,8138,428,7658.00,9
1479,2024,12,8180,922,19168.00,39
1484,2024,6,4046,631,45701.00,54
1491,2024,11,7044,963,5162.00,74
1509,2024,12,4041,11,29848.00,99
1529,2024,8,6014,167,24249.00,81
1535,2024,9,6752,573,16983.00,21
1536,2024,7,4328,172,46584.00,10
1540,2024,5,6250,857,21557.00,87
1569,2024,7,3609,588,43958.00,78
1570,2024,2,9301,34,45196.00,98
1571,2024,12,9569,376,35919.00,62
1574,2024,8,2200,233,12932.00,74
1576,2024,5,1101,244,46527.00,92
1577,2024,2,1899,613,572.00,41
1578,2024,4,2527,63,24376.00,89
1581,2024,2,2467,953,44489.00,25
1584,2024,3,2532,620,29126.00,16
1591,2024,2,1841,593,18553.00,43
1594,2024,5,1054,840,48512.00,100
1595,2024,7,1515,906,3305.00,94
1605,2024,7,7541,81,46785.00,3
1610,2024,4,1164,921,28917.00,40
1613,2024,3,3292,327,47347.00,8
1614,2024,1,8913,315,17380.00,84
1621,2024,11,7325,385,11680.00,7
1622,2024,12,2433,976,12599.00,95
1629,2024,11,6482,1,32940.00,64
1630,2024,8,9730,799,23124.00,52
1638,2024,7,7589,745,45864.00,25
1641,2024,11,8515,680,19200.00,50
1647,2024,12,9464,677,6360.00,51
1652,2024,11,6719,265,30798.00,57
1653,2024,5,6189,574,14756.00,91
1660,2024,12,5693,85,15316.00,91
1669,2024,10,1689,231,18118.00,16
1671,2024,9,6234,50,28944.00,54
1673,2024,8,8499,476,31322.00,1
1677,2024,12,1406,608,22744.00,11
1691,2024,3,1412,586,27385.00,81
1693,2024,10,4355,865,5076.00,88
1695,2024,11,9099,216,1067.00,62
1699,2024,10,7542,610,32819.00,88
1718,2024,11,3830,285,48557.00,10
1722,2024,11,5270,230,39525.00,47
1724,2024,3,7894,138,4324.00,45
1728,2024,3,4083,262,17204.00,36
1729,2024,4,6321,692,5321.00,91
1742,2024,5,5362,464,10263.00,11
1751,2024,2,4263,972,45565.00,31
1774,2024,12,8010,557,23861.00,11
1775,2024,2,9292,911,24873.00,85
1777,2024,10,4562,636,26684.00,92
1778,2024,10,6569,549,16899.00,24
1782,2024,6,6532,518,25102.00,62
1797,2024,6,9997,26,49123.00,40
1799,2024,12,7962,858,11855.00,80
1800,2024,5,7759,549,1029.00,36
1808,2024,9,4176,99,32346.00,91
1815,2024,10,2801,974,26382.00,85
1817,2024,2,1051,451,10277.00,100
1821,2024,5,4839,667,25120.00,50
1826,2024,2,2431,535,19859.00,8
1827,2024,1,4944,738,22922.00,64
1829,2024,8,5770,629,16308.00,19
1836,2024,11,8206,976,24946.00,29
1837,2024,10,1669,942,14699.00,10
1846,2024,8,2110,716,39379.00,15
1852,2024,7,8783,306,42768.00,74
1853,2024,5,7983,451,11379.00,15
1856,2024,1,6776,477,34388.00,51
1857,2024,11,5364,543,15060.00,2
1865,2024,7,6407,237,8279.00,31
1868,2024,2,5019,13,29327.00,84
1869,2024,2,1679,368,33194.00,58
1874,2024,10,9394,39,20847.00,64
1877,2024,4,3722,827,6235.00,1
1881,2024,3,3535,887,32008.00,45
1884,2024,11,6043,48,43082.00,85
1885,2024,4,6471,724,26253.00,61
1899,2024,5,7433,486,36808.00,47
1903,2024,9,6565,701,46328.00,31
1908,2024,6,9223,672,29770.00,17
1909,2024,4,1718,89,41302.00,76
1912,2024,7,7927,554,32696.00,67
1933,2024,2,6845,938,34490.00,19
1940,2024,3,5444,486,14131.00,93
1944,2024,9,1255,786,16442.00,8
1951,2024,6,9295,256,1878.00,77
1952,2024,8,2065,905,8615.00,61
1964,2024,7,2670,757,17332.00,28
1967,2024,8,4575,817,40238.00,97
1975,2024,4,4676,516,41947.00,94
1981,2024,2,2691,430,8099.00,40
1994,2024,4,3321,756,14441.00,32
2000,2024,3,1864,8,8482.00,17
1,2025,5,9547,214,40196.00,32
22,2025,4,3276,280,48270.00,96
32,2025,5,3770,650,15474.00,74
34,2025,6,8451,515,28462.00,29
37,2025,12,4600,90,28051.00,33
40,2025,12,3699,437,1976.00,62
43,2025,4,5930,551,49859.00,90
52,2025,9,3474,771,19721.00,42
53,2025,2,9032,502,2021.00,1
59,2025,5,9090,205,49008.00,73
61,2025,12,5844,474,28050.00,20
64,2025,9,7496,648,25581.00,73
66,2025,9,6356,445,12195.00,4
67,2025,12,5298,844,46852.00,97
78,2025,8,9160,716,3006.00,44
87,2025,1,2218,159,463.00,88
89,2025,7,6703,829,37087.00,32
91,2025,8,7835,542,33681.00,80
95,2025,3,8335,284,14794.00,96
97,2025,2,9927,316,24763.00,43
104,2025,8,2910,89,26094.00,45
116,2025,2,3520,290,5143.00,40
129,2025,4,8326,771,3052.00,95
133,2025,12,4285,111,43371.00,26
136,2025,8,4117,957,15622.00,62
139,2025,3,6720,196,13974.00,43
149,2025,3,5837,75,24861.00,71
151,2025,8,7173,781,4994.00,56
157,2025,6,8603,400,28980.00,10
160,2025,4,2250,46,34335.00,51
165,2025,7,8326,21,37452.00,21
171,2025,1,1620,307,46874.00,39
176,2025,5,8316,128,44450.00,68
185,2025,12,8842,956,26055.00,35
197,2025,10,7914,333,43071.00,41
218,2025,11,8410,144,41587.00,12
225,2025,12,2718,582,46772.00,13
234,2025,11,5467,57,26618.00,12
243,2025,5,9561,573,7933.00,56
247,2025,11,8648,689,38397.00,84
249,2025,9,2215,569,48265.00,48
254,2025,6,8379,762,28584.00,29
260,2025,9,2083,135,44214.00,32
269,2025,3,1328,717,40938.00,73
272,2025,6,4997,198,17964.00,31
276,2025,2,5600,628,26572.00,59
287,2025,12,9039,569,15730.00,83
288,2025,11,1065,832,4986.00,31
290,2025,7,9118,224,32334.00,64
297,2025,6,4700,635,8792.00,99
310,2025,11,2469,178,12604.00,66
319,2025,5,8716,213,4940.00,86
321,2025,7,1907,367,43047.00,76
324,2025,8,8563,786,47806.00,69
327,2025,5,7881,7,17670.00,69
329,2025,9,4901,167,7299.00,54
